series_name,date,split,review_count_prior_all,review_count_180d,review_available_prior,review_available_180d,review_appearance_score_prior_mean,review_interior_score_prior_mean,review_space_score_prior_mean,review_power_score_prior_mean,review_control_score_prior_mean,review_comfort_score_prior_mean,review_fuel_consumption_score_prior_mean,review_configuration_score_prior_mean,review_intelligence_score_prior_mean,review_value_score_prior_mean,review_appearance_score_180d_mean,review_interior_score_180d_mean,review_space_score_180d_mean,review_power_score_180d_mean,review_control_score_180d_mean,review_comfort_score_180d_mean,review_fuel_consumption_score_180d_mean,review_configuration_score_180d_mean,review_intelligence_score_180d_mean,review_value_score_180d_mean,review_appearance_positive_180d_rate,review_interior_positive_180d_rate,review_space_positive_180d_rate,review_power_positive_180d_rate,review_control_positive_180d_rate,review_comfort_positive_180d_rate,review_fuel_consumption_positive_180d_rate,review_configuration_positive_180d_rate,review_intelligence_positive_180d_rate,review_value_positive_180d_rate,review_appearance_negative_180d_rate,review_interior_negative_180d_rate,review_space_negative_180d_rate,review_power_negative_180d_rate,review_control_negative_180d_rate,review_comfort_negative_180d_rate,review_fuel_consumption_negative_180d_rate,review_configuration_negative_180d_rate,review_intelligence_negative_180d_rate,review_value_negative_180d_rate,review_appearance_uniform_mention_180d_count,review_interior_uniform_mention_180d_count,review_space_uniform_mention_180d_count,review_power_uniform_mention_180d_count,review_control_uniform_mention_180d_count,review_comfort_uniform_mention_180d_count,review_fuel_consumption_uniform_mention_180d_count,review_configuration_uniform_mention_180d_count,review_intelligence_uniform_mention_180d_count,review_value_uniform_mention_180d_count,review_appearance_uniform_mention_180d_rate,review_interior_uniform_mention_180d_rate,review_space_uniform_mention_180d_rate,review_power_uniform_mention_180d_rate,review_control_uniform_mention_180d_rate,review_comfort_uniform_mention_180d_rate,review_fuel_consumption_uniform_mention_180d_rate,review_configuration_uniform_mention_180d_rate,review_intelligence_uniform_mention_180d_rate,review_value_uniform_mention_180d_rate,review_overall_aspect_score_180d_mean,review_any_positive_180d_rate,review_any_negative_180d_rate,feature_protocol,information_cutoff_exclusive
卡罗拉,2022-04-01,train,51,13,1,1,0.43137254901960786,-0.2549019607843137,-0.0784313725490196,0.27450980392156865,0.43137254901960786,-0.23529411764705882,0.49019607843137253,0.23529411764705882,0.09803921568627451,0.5686274509803921,0.6153846153846154,-0.23076923076923078,-0.07692307692307693,0.6153846153846154,0.23076923076923078,-0.3076923076923077,0.46153846153846156,0.7692307692307693,0.46153846153846156,0.46153846153846156,0.6923076923076923,0.15384615384615385,0.3076923076923077,0.6923076923076923,0.46153846153846156,0.23076923076923078,0.6923076923076923,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,13,9,12,13,11,13,13,12,7,11,1.0,0.6923076923076923,0.9230769230769231,1.0,0.8461538461538461,1.0,1.0,0.9230769230769231,0.5384615384615384,0.8461538461538461,0.30000000000000004,1.0,0.8461538461538461,fixed_origin,2022-04-01
卡罗拉锐放,2022-04-01,train,1,1,1,1,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,fixed_origin,2022-04-01
合创A06,2022-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2022-04-01
君威,2022-04-01,train,58,29,1,1,0.8103448275862069,0.3620689655172414,0.3448275862068966,0.6551724137931034,0.603448275862069,-0.10344827586206896,0.06896551724137931,0.4482758620689655,0.08620689655172414,0.8448275862068966,0.7931034482758621,0.41379310344827586,0.2413793103448276,0.6896551724137931,0.7586206896551724,-0.13793103448275862,0.3103448275862069,0.3448275862068966,0.06896551724137931,0.896551724137931,0.7931034482758621,0.5172413793103449,0.5172413793103449,0.8275862068965517,0.7931034482758621,0.3448275862068966,0.5172413793103449,0.5862068965517241,0.27586206896551724,0.896551724137931,0.0,0.10344827586206896,0.27586206896551724,0.13793103448275862,0.034482758620689655,0.4827586206896552,0.20689655172413793,0.2413793103448276,0.20689655172413793,0.0,21,25,25,29,23,27,27,24,10,29,0.7241379310344828,0.8620689655172413,0.8620689655172413,1.0,0.7931034482758621,0.9310344827586207,0.9310344827586207,0.8275862068965517,0.3448275862068966,1.0,0.4379310344827586,1.0,0.8275862068965517,fixed_origin,2022-04-01
君越,2022-04-01,train,58,20,1,1,0.7068965517241379,0.5862068965517241,0.6724137931034483,0.8275862068965517,0.2413793103448276,0.7758620689655172,0.29310344827586204,0.5344827586206896,-0.39655172413793105,0.7413793103448276,0.65,0.4,0.65,0.9,0.3,0.95,0.35,0.55,-0.65,0.8,0.65,0.55,0.7,0.9,0.45,0.95,0.65,0.65,0.05,0.85,0.0,0.15,0.05,0.0,0.15,0.0,0.3,0.1,0.7,0.05,16,16,19,20,19,20,20,15,14,19,0.8,0.8,0.95,1.0,0.95,1.0,1.0,0.75,0.7,0.95,0.49000000000000005,1.0,0.85,fixed_origin,2022-04-01
启辰D60,2022-04-01,train,38,10,1,1,0.3157894736842105,0.0,0.5,-0.18421052631578946,-0.18421052631578946,-0.10526315789473684,0.5263157894736842,0.05263157894736842,-0.02631578947368421,0.07894736842105263,0.1,-0.3,0.5,0.0,0.0,0.3,0.5,-0.1,-0.1,0.4,0.3,0.0,0.6,0.2,0.1,0.3,0.5,0.2,0.0,0.6,0.2,0.3,0.1,0.2,0.1,0.0,0.0,0.3,0.1,0.2,4,4,8,7,4,4,6,4,2,6,0.4,0.4,0.8,0.7,0.4,0.4,0.6,0.4,0.2,0.6,0.12999999999999998,0.8,0.7,fixed_origin,2022-04-01
启辰T60,2022-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2022-04-01
嘉华,2022-04-01,train,53,38,1,1,0.6981132075471698,0.4339622641509434,0.8301886792452831,0.6037735849056604,0.4528301886792453,0.5849056603773585,0.03773584905660377,0.660377358490566,0.4716981132075472,0.2641509433962264,0.631578947368421,0.34210526315789475,0.8157894736842105,0.7105263157894737,0.47368421052631576,0.5789473684210527,0.05263157894736842,0.5789473684210527,0.39473684210526316,0.3684210526315789,0.631578947368421,0.42105263157894735,0.8421052631578947,0.7368421052631579,0.5263157894736842,0.6578947368421053,0.21052631578947367,0.631578947368421,0.42105263157894735,0.4473684210526316,0.0,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.07894736842105263,31,27,33,31,26,30,17,26,12,23,0.8157894736842105,0.7105263157894737,0.868421052631579,0.8157894736842105,0.6842105263157895,0.7894736842105263,0.4473684210526316,0.6842105263157895,0.3157894736842105,0.6052631578947368,0.4947368421052632,0.9736842105263158,0.4473684210526316,fixed_origin,2022-04-01
型格,2022-04-01,train,23,23,1,1,0.7391304347826086,0.08695652173913043,0.30434782608695654,0.6956521739130435,0.8260869565217391,-0.2608695652173913,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.21739130434782608,0.7391304347826086,0.08695652173913043,0.30434782608695654,0.6956521739130435,0.8260869565217391,-0.2608695652173913,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.21739130434782608,0.7391304347826086,0.34782608695652173,0.4782608695652174,0.782608695652174,0.8695652173913043,0.30434782608695654,0.34782608695652173,0.6086956521739131,0.391304347826087,0.391304347826087,0.0,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.5652173913043478,0.21739130434782608,0.34782608695652173,0.30434782608695654,0.17391304347826086,18,15,17,22,21,20,16,18,14,17,0.782608695652174,0.6521739130434783,0.7391304347826086,0.9565217391304348,0.9130434782608695,0.8695652173913043,0.6956521739130435,0.782608695652174,0.6086956521739131,0.7391304347826086,0.3086956521739131,1.0,0.8260869565217391,fixed_origin,2022-04-01
大众CC,2022-04-01,train,76,38,1,1,0.9342105263157895,0.11842105263157894,0.631578947368421,0.7631578947368421,0.40789473684210525,0.14473684210526316,0.09210526315789473,0.2236842105263158,0.07894736842105263,0.23684210526315788,0.9473684210526315,0.15789473684210525,0.7105263157894737,0.7105263157894737,0.39473684210526316,0.10526315789473684,0.05263157894736842,0.2894736842105263,0.10526315789473684,0.23684210526315788,0.9473684210526315,0.3684210526315789,0.7368421052631579,0.7894736842105263,0.5789473684210527,0.3684210526315789,0.2894736842105263,0.42105263157894735,0.21052631578947367,0.34210526315789475,0.0,0.21052631578947367,0.02631578947368421,0.07894736842105263,0.18421052631578946,0.2631578947368421,0.23684210526315788,0.13157894736842105,0.10526315789473684,0.10526315789473684,34,27,33,32,28,30,28,29,13,26,0.8947368421052632,0.7105263157894737,0.868421052631579,0.8421052631578947,0.7368421052631579,0.7894736842105263,0.7368421052631579,0.7631578947368421,0.34210526315789475,0.6842105263157895,0.37105263157894736,1.0,0.7368421052631579,fixed_origin,2022-04-01
大众ID.3,2022-04-01,train,28,28,1,1,0.6428571428571429,-0.03571428571428571,0.42857142857142855,0.5,0.6785714285714286,0.35714285714285715,0.10714285714285714,-0.07142857142857142,-0.10714285714285714,0.17857142857142858,0.6428571428571429,-0.03571428571428571,0.42857142857142855,0.5,0.6785714285714286,0.35714285714285715,0.10714285714285714,-0.07142857142857142,-0.10714285714285714,0.17857142857142858,0.6785714285714286,0.25,0.4642857142857143,0.5,0.7142857142857143,0.42857142857142855,0.39285714285714285,0.17857142857142858,0.35714285714285715,0.35714285714285715,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0.2857142857142857,0.25,0.4642857142857143,0.17857142857142858,24,21,19,15,23,21,24,21,21,21,0.8571428571428571,0.75,0.6785714285714286,0.5357142857142857,0.8214285714285714,0.75,0.8571428571428571,0.75,0.75,0.75,0.26785714285714285,0.9642857142857143,0.8214285714285714,fixed_origin,2022-04-01
大家9,2022-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2022-04-01
大通G10,2022-04-01,train,23,3,1,1,0.5217391304347826,-0.08695652173913043,0.8695652173913043,0.43478260869565216,0.043478260869565216,0.21739130434782608,-0.13043478260869565,0.21739130434782608,0.043478260869565216,0.4782608695652174,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,1,3,2,0,2,3,0,1,0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.13333333333333333,1.0,1.0,fixed_origin,2022-04-01
大通G50,2022-04-01,train,52,11,1,1,0.36538461538461536,0.21153846153846154,0.7115384615384616,0.21153846153846154,0.09615384615384616,0.15384615384615385,0.07692307692307693,0.34615384615384615,0.17307692307692307,0.5,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.18181818181818182,-0.18181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,-0.09090909090909091,0.7272727272727273,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.0,0.7272727272727273,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,6,6,7,10,5,8,6,5,0,7,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.9090909090909091,0.45454545454545453,0.7272727272727273,0.5454545454545454,0.45454545454545453,0.0,0.6363636363636364,0.22727272727272727,0.8181818181818182,0.7272727272727273,fixed_origin,2022-04-01
大通G90,2022-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2022-04-01
天籁,2022-04-01,train,68,42,1,1,0.5147058823529411,0.04411764705882353,0.5588235294117647,0.19117647058823528,0.3235294117647059,0.7205882352941176,0.6323529411764706,0.14705882352941177,0.014705882352941176,0.6764705882352942,0.47619047619047616,-0.047619047619047616,0.5952380952380952,0.14285714285714285,0.23809523809523808,0.6666666666666666,0.7142857142857143,0.07142857142857142,-0.07142857142857142,0.6666666666666666,0.5476190476190477,0.23809523809523808,0.7142857142857143,0.5,0.40476190476190477,0.8095238095238095,0.7619047619047619,0.38095238095238093,0.19047619047619047,0.7142857142857143,0.07142857142857142,0.2857142857142857,0.11904761904761904,0.35714285714285715,0.16666666666666666,0.14285714285714285,0.047619047619047616,0.30952380952380953,0.2619047619047619,0.047619047619047616,33,27,41,41,34,39,36,32,16,38,0.7857142857142857,0.6428571428571429,0.9761904761904762,0.9761904761904762,0.8095238095238095,0.9285714285714286,0.8571428571428571,0.7619047619047619,0.38095238095238093,0.9047619047619048,0.34523809523809523,1.0,0.7857142857142857,fixed_origin,2022-04-01
奇骏,2022-04-01,train,38,18,1,1,0.5526315789473685,0.3157894736842105,0.7631578947368421,0.5526315789473685,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.2894736842105263,0.2631578947368421,0.5,0.5555555555555556,0.3888888888888889,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.6111111111111112,0.5,0.6666666666666666,0.7222222222222222,0.5555555555555556,0.6666666666666666,0.3888888888888889,0.5555555555555556,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.05555555555555555,13,11,14,17,13,15,8,13,9,10,0.7222222222222222,0.6111111111111112,0.7777777777777778,0.9444444444444444,0.7222222222222222,0.8333333333333334,0.4444444444444444,0.7222222222222222,0.5,0.5555555555555556,0.5,1.0,0.3888888888888889,fixed_origin,2022-04-01
奔奔E-Star,2022-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2022-04-01
奔驰A级,2022-04-01,train,48,14,1,1,0.7291666666666666,0.7291666666666666,0.3958333333333333,0.2916666666666667,0.16666666666666666,-0.3125,0.20833333333333334,0.020833333333333332,0.16666666666666666,0.1875,0.8571428571428571,0.9285714285714286,0.42857142857142855,0.14285714285714285,0.14285714285714285,-0.5,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.5,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.6428571428571429,0.0,0.2857142857142857,0.21428571428571427,0.07142857142857142,11,13,12,12,9,12,10,12,9,11,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.3,1.0,0.8571428571428571,fixed_origin,2022-04-01
奔驰C级,2022-04-01,train,45,20,1,1,0.8222222222222222,0.7777777777777778,0.15555555555555556,-0.17777777777777778,0.15555555555555556,0.044444444444444446,0.08888888888888889,0.022222222222222223,0.044444444444444446,0.2,0.85,0.9,0.4,-0.15,0.4,0.3,0.0,-0.05,0.25,0.05,0.85,0.9,0.5,0.35,0.5,0.5,0.25,0.4,0.4,0.3,0.0,0.0,0.1,0.5,0.1,0.2,0.25,0.45,0.15,0.25,18,20,16,19,17,16,14,18,10,16,0.9,1.0,0.8,0.95,0.85,0.8,0.7,0.9,0.5,0.8,0.29500000000000004,1.0,0.9,fixed_origin,2022-04-01
奔驰E级,2022-04-01,train,43,18,1,1,0.6046511627906976,0.8372093023255814,0.6511627906976745,0.4883720930232558,-0.11627906976744186,0.4418604651162791,0.0,0.11627906976744186,-0.06976744186046512,0.20930232558139536,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3888888888888889,-0.2777777777777778,0.3888888888888889,-0.1111111111111111,-0.16666666666666666,-0.1111111111111111,0.0,0.7222222222222222,0.8333333333333334,0.7222222222222222,0.6111111111111112,0.16666666666666666,0.6111111111111112,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.0,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2777777777777778,0.5,0.3333333333333333,0.2777777777777778,13,15,17,15,16,17,9,13,9,17,0.7222222222222222,0.8333333333333334,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.5,0.7222222222222222,0.5,0.9444444444444444,0.22777777777777775,1.0,0.9444444444444444,fixed_origin,2022-04-01
奔驰GLB,2022-04-01,train,33,16,1,1,0.8181818181818182,0.8181818181818182,0.6060606060606061,-0.030303030303030304,0.30303030303030304,-0.3333333333333333,0.48484848484848486,0.06060606060606061,0.24242424242424243,0.30303030303030304,0.6875,0.875,0.75,0.25,0.25,-0.4375,0.5,0.1875,0.375,0.375,0.6875,0.875,0.8125,0.625,0.375,0.1875,0.625,0.4375,0.4375,0.5625,0.0,0.0,0.0625,0.375,0.125,0.625,0.125,0.25,0.0625,0.1875,14,15,16,16,9,15,12,14,10,14,0.875,0.9375,1.0,1.0,0.5625,0.9375,0.75,0.875,0.625,0.875,0.38125,1.0,0.875,fixed_origin,2022-04-01
奔驰GLC,2022-04-01,train,42,14,1,1,0.7857142857142857,0.6428571428571429,0.7142857142857143,0.5476190476190477,0.2619047619047619,0.14285714285714285,-0.023809523809523808,0.047619047619047616,-0.16666666666666666,0.11904761904761904,0.7142857142857143,0.42857142857142855,0.7857142857142857,0.5714285714285714,0.42857142857142855,-0.07142857142857142,-0.21428571428571427,0.07142857142857142,0.0,-0.35714285714285715,0.7142857142857143,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.5,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.5,9,12,14,13,13,12,9,9,4,13,0.6428571428571429,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.2857142857142857,0.9285714285714286,0.2357142857142857,1.0,0.9285714285714286,fixed_origin,2022-04-01
奔驰V级,2022-04-01,train,43,11,1,1,0.32558139534883723,0.2558139534883721,0.7906976744186046,0.23255813953488372,0.18604651162790697,0.2558139534883721,-0.046511627906976744,0.46511627906976744,0.023255813953488372,0.09302325581395349,0.45454545454545453,0.36363636363636365,0.8181818181818182,0.18181818181818182,-0.09090909090909091,0.36363636363636365,-0.09090909090909091,0.7272727272727273,-0.09090909090909091,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.8181818181818182,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,5,4,10,8,5,10,4,7,3,4,0.45454545454545453,0.36363636363636365,0.9090909090909091,0.7272727272727273,0.45454545454545453,0.9090909090909091,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.2818181818181818,0.9090909090909091,0.7272727272727273,fixed_origin,2022-04-01
奕炫,2022-04-01,train,59,15,1,1,0.6440677966101694,0.3050847457627119,0.1864406779661017,0.3898305084745763,0.23728813559322035,-0.3389830508474576,0.22033898305084745,0.1694915254237288,-0.1016949152542373,0.3728813559322034,0.7333333333333333,0.4,0.13333333333333333,0.6666666666666666,0.4,-0.4666666666666667,0.4,0.13333333333333333,-0.6,0.3333333333333333,0.8,0.4666666666666667,0.3333333333333333,0.8,0.6666666666666666,0.13333333333333333,0.4,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.26666666666666666,0.6,0.0,0.3333333333333333,0.7333333333333333,0.13333333333333333,13,10,12,14,11,12,12,9,12,10,0.8666666666666667,0.6666666666666666,0.8,0.9333333333333333,0.7333333333333333,0.8,0.8,0.6,0.8,0.6666666666666666,0.21333333333333332,0.9333333333333333,0.8666666666666667,fixed_origin,2022-04-01
奥德赛,2022-04-01,train,56,24,1,1,0.44642857142857145,0.14285714285714285,0.6428571428571429,0.6428571428571429,0.4107142857142857,0.35714285714285715,0.7321428571428571,0.05357142857142857,0.10714285714285714,0.21428571428571427,0.5833333333333334,0.5,0.5833333333333334,0.5416666666666666,0.4166666666666667,0.2916666666666667,0.6666666666666666,0.16666666666666666,0.25,0.20833333333333334,0.625,0.5833333333333334,0.75,0.625,0.5,0.5416666666666666,0.75,0.5416666666666666,0.375,0.375,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.375,0.125,0.16666666666666666,20,17,22,21,16,22,20,20,13,15,0.8333333333333334,0.7083333333333334,0.9166666666666666,0.875,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.5416666666666666,0.625,0.42083333333333334,1.0,0.7083333333333334,fixed_origin,2022-04-01
奥迪A3,2022-04-01,train,30,9,1,1,0.7,0.5,-0.26666666666666666,0.5,0.5666666666666667,-0.06666666666666667,0.16666666666666666,0.06666666666666667,0.0,0.23333333333333334,0.7777777777777778,0.6666666666666666,-0.4444444444444444,0.6666666666666666,0.4444444444444444,-0.3333333333333333,0.0,-0.4444444444444444,0.0,-0.1111111111111111,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.3333333333333333,7,7,7,9,7,7,6,6,3,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.12222222222222223,1.0,1.0,fixed_origin,2022-04-01
奥迪A4L,2022-04-01,train,47,21,1,1,0.8936170212765957,0.3617021276595745,0.48936170212765956,0.8936170212765957,0.7446808510638298,-0.10638297872340426,0.3829787234042553,0.10638297872340426,-0.14893617021276595,0.44680851063829785,0.8571428571428571,0.38095238095238093,0.6190476190476191,0.8571428571428571,0.7619047619047619,-0.14285714285714285,0.6190476190476191,0.2857142857142857,-0.14285714285714285,0.38095238095238093,0.8571428571428571,0.5238095238095238,0.6666666666666666,0.8571428571428571,0.8095238095238095,0.38095238095238093,0.7142857142857143,0.47619047619047616,0.23809523809523808,0.5238095238095238,0.0,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.5238095238095238,0.09523809523809523,0.19047619047619047,0.38095238095238093,0.14285714285714285,18,18,20,19,18,21,18,15,16,21,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9047619047619048,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.7619047619047619,1.0,0.44761904761904764,1.0,0.8571428571428571,fixed_origin,2022-04-01
奥迪A7L,2022-04-01,train,4,4,1,1,0.25,0.25,0.5,1.0,1.0,0.75,0.25,0.75,-0.25,0.5,0.25,0.25,0.5,1.0,1.0,0.75,0.25,0.75,-0.25,0.5,0.25,0.25,0.5,1.0,1.0,0.75,0.25,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4,2,1,4,4,4,1,2,2,3,1.0,0.5,0.25,1.0,1.0,1.0,0.25,0.5,0.5,0.75,0.5,1.0,0.25,fixed_origin,2022-04-01
奥迪Q2L,2022-04-01,train,88,12,1,1,0.7386363636363636,0.0,-0.14772727272727273,0.4431818181818182,0.5454545454545454,0.056818181818181816,0.2159090909090909,0.13636363636363635,-0.07954545454545454,0.20454545454545456,0.8333333333333334,0.0,0.25,0.25,0.5833333333333334,0.0,0.08333333333333333,0.25,-0.08333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.25,0.08333333333333333,11,11,10,12,7,11,9,7,1,6,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,0.5833333333333334,0.9166666666666666,0.75,0.5833333333333334,0.08333333333333333,0.5,0.25,1.0,0.6666666666666666,fixed_origin,2022-04-01
