brand_id,brand_name,series_name,车辆主表series_id,销量表原series_id,统一后series_id,销量数据来源,销量表车系名,核对状态,处理说明,pcauto_id语义,has_sales_data
142.0,凯翼,凯翼拾月,sg28972,sg28972,sg28972,pcauto,凯翼拾月,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,极氪,极氪007,sg29306,sg29306,sg29306,pcauto,极氪007,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
909.0,iCAR,iCAR 03,sg29436,sg29436,sg29436,pcauto,iCAR 03,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
870.0,长安启源,长安启源Q05经典,sg30092,sg30092,sg30092,pcauto,长安启源Q05经典,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
73.0,吉利汽车,星越L 智擎,sg30206,sg30206,sg30206,pcauto,星越L 智擎,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,东风纳米,纳米01,sg30120,sg30120,sg30120,pcauto,纳米01,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
10.0,日产,PATHFINDER探陆,sg30130,sg30130,sg30130,pcauto,PATHFINDER探陆,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
39.0,五菱,五菱NanoEV,sg27452,sg27452,sg27452,pcauto,五菱NanoEV,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,一汽,森雅,sg2803,sg2803,sg2803,pcauto,森雅,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,SWM斯威汽车,SWM斯威大虎,sg28784,sg28784,sg28784,pcauto,SWM斯威大虎,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,问界M9,sg29744,sg29744,sg29744,pcauto,问界M9,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
425.0,坦克,坦克700新能源,sg27514,sg27514,sg27514,pcauto,坦克700新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,东风奕派,eπ007,sg30207,sg30207,sg30207,pcauto,eπ007,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
59.0,红旗,红旗国礼,sg9488,sg9488,sg9488,pcauto,红旗国礼,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
68.0,北京汽车,北京X7 PHEV,sg26493,sg26493,sg26493,pcauto,北京X7 PHEV,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,远航汽车,远航Y6,sg29125,sg29125,sg29125,pcauto,远航Y6,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,远航汽车,远航H8,sg29126,sg29126,sg29126,pcauto,远航H8,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
209.0,捷途,捷途旅行者C-DM,sg29731,sg29731,sg29731,pcauto,捷途旅行者C-DM,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,哪吒汽车,哪吒L,sg30281,sg30281,sg30281,pcauto,哪吒L,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,宝骏,宝骏悦也Plus,sg30354,sg30354,sg30354,pcauto,宝骏悦也Plus,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
35.0,长安,长安UNI-Z新能源,sg30365,sg30365,sg30365,pcauto,长安UNI-Z新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
108.0,大通,大通G20,sg24433,sg24433,sg24433,pcauto,大通G20,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
142.0,凯翼,凯翼昆仑新能源,sg29375,sg29375,sg29375,pcauto,凯翼昆仑新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
512.0,江淮瑞风,瑞风RF8新能源,sg29621,sg29621,sg29621,pcauto,瑞风RF8新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
425.0,坦克,坦克300新能源,sg29641,sg29641,sg29641,pcauto,坦克300新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
108.0,大通,大家7,sg29642,sg29642,sg29642,pcauto,大家7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
9.0,本田,e:NP2 极湃2,sg29761,sg29761,sg29761,pcauto,e:NP2 极湃2,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
37.0,东风风神,东风风神L7新能源,sg29781,sg29781,sg29781,pcauto,东风风神L7新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
174.0,领克,领克07,sg30358,sg30358,sg30358,pcauto,领克07,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,秦L,sg30359,sg30359,sg30359,pcauto,秦L,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,东风奕派,eπ008,sg30367,sg30367,sg30367,pcauto,eπ008,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,海豹06DM-i,sg30374,sg30374,sg30374,pcauto,海豹06DM-i,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
12.0,别克,别克GL8新能源,sg30413,sg30413,sg30413,pcauto,别克GL8新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
9.0,本田,本田e:NS2猎光,sg29771,sg29771,sg29771,pcauto,本田e:NS2猎光,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
59.0,红旗,红旗HQ9新能源,sg30265,sg30265,sg30265,pcauto,红旗HQ9新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,宝骏,宝骏云海,sg30464,sg30464,sg30464,pcauto,宝骏云海,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
39.0,五菱,五菱星光S,sg30489,sg30489,sg30489,pcauto,五菱星光S,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,宋L DM-i,sg30526,sg30526,sg30526,pcauto,宋L DM-i,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
209.0,捷途,捷途山海L6,sg29703,sg29703,sg29703,pcauto,捷途山海L6,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,极氪,极氪7X,sg30342,sg30342,sg30342,pcauto,极氪7X,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
174.0,领克,领克Z10,sg26743,sg26743,sg26743,pcauto,领克Z10,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,极越,极越07,sg29412,sg29412,sg29412,pcauto,极越07,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
858.0,吉利银河,吉利翼真L380,sg30311,sg30311,sg30311,pcauto,吉利翼真L380,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,极氪,极氪MIX,sg30341,sg30341,sg30341,pcauto,极氪MIX,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
159.0,腾势,腾势Z9GT,sg30414,sg30414,sg30414,pcauto,腾势Z9GT,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,二一二越野车,212 T01,sg30510,sg30510,sg30510,pcauto,212 T01,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,海狮05DM-i,sg30534,sg30534,sg30534,pcauto,海狮05DM-i,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
858.0,吉利银河,吉利星愿,sg30536,sg30536,sg30536,pcauto,吉利星愿,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
209.0,捷途,捷途山海L7,sg30559,sg30559,sg30559,pcauto,捷途山海L7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
18.0,奇瑞,瑞虎8 PLUS鲲鹏e+,sg27611,sg27611,sg27611,pcauto,瑞虎8 PLUS鲲鹏e+,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
18.0,奇瑞,瑞虎7 PLUS新能源,sg29011,sg29011,sg29011,pcauto,瑞虎7 PLUS新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,享界S9,sg30392,sg30392,sg30392,pcauto,享界S9,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
209.0,捷途,捷途山海T1,sg30429,sg30429,sg30429,pcauto,捷途山海T1,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
59.0,红旗,红旗国雅,sg27631,sg27631,sg27631,pcauto,红旗国雅,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,SWM斯威汽车,SWM斯威G01FF,sg28867,sg28867,sg28867,pcauto,SWM斯威G01FF,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
108.0,大通,上汽大通MAXUS 大家氢,sg28900,sg28900,sg28900,pcauto,上汽大通MAXUS 大家氢,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,智界R7,sg30498,sg30498,sg30498,pcauto,智界R7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,MG名爵,MG ES5,sg30535,sg30535,sg30535,pcauto,MG ES5,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
858.0,吉利银河,银河星舰7,sg30592,sg30592,sg30592,pcauto,银河星舰7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
159.0,腾势,腾势Z9,sg30563,sg30563,sg30563,pcauto,腾势Z9,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,雷丁,雷丁芒果Pro,sg28442,sg28442,sg28442,pcauto,雷丁芒果Pro,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,电动屋,悦01,sg30343,sg30343,sg30343,pcauto,悦01,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
39.0,五菱,五菱宏光新能源,sg30490,sg30490,sg30490,pcauto,五菱宏光新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,海豹05DM-i,sg30705,sg30705,sg30705,pcauto,海豹05DM-i,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
871.0,江淮钇为,钇为花仙子,sg30499,sg30499,sg30499,pcauto,钇为花仙子,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
159.0,腾势,腾势N9,sg30609,sg30609,sg30609,pcauto,腾势N9,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
108.0,大通,大通G50插电混动,sg30791,sg30791,sg30791,pcauto,大通G50插电混动,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,昊铂,昊铂HL,sg30538,sg30538,sg30538,pcauto,昊铂HL,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,宝骏,宝骏享境,sg30548,sg30548,sg30548,pcauto,宝骏享境,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,唐L,sg30724,sg30724,sg30724,pcauto,唐L,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,问界M8,sg30735,sg30735,sg30735,pcauto,问界M8,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,汉L,sg30736,sg30736,sg30736,pcauto,汉L,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
858.0,吉利银河,银河星耀8,sg30795,sg30795,sg30795,pcauto,银河星耀8,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,东风纳米,纳米06,sg30804,sg30804,sg30804,pcauto,纳米06,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
209.0,捷途,捷途X70 C-DM,sg30264,sg30264,sg30264,pcauto,捷途X70 C-DM,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
68.0,北京越野,北京BJ60新能源,sg30275,sg30275,sg30275,pcauto,北京BJ60新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
546.0,仰望,仰望U7,sg30352,sg30352,sg30352,pcauto,仰望U7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
68.0,北京越野,北京BJ40增程,sg30461,sg30461,sg30461,pcauto,北京BJ40增程,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
17.0,哈弗,哈弗猛龙,sg30466,sg30466,sg30466,pcauto,哈弗猛龙,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,海狮07DM-i,sg30707,sg30707,sg30707,pcauto,海狮07DM-i,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,奇瑞新能源,QQ多米,sg30813,sg30813,sg30813,pcauto,QQ多米,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
858.0,吉利银河,银河A7,sg30889,sg30889,sg30889,pcauto,银河A7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,海狮06DM-i,sg30842,sg30842,sg30842,pcauto,海狮06DM-i,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
16.0,比亚迪,海豹06DM-i旅行版,sg30860,sg30860,sg30860,pcauto,海豹06DM-i旅行版,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,尊界S800,sg30647,sg30647,sg30647,pcauto,尊界S800,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
381.0,睿蓝汽车,睿蓝蓝气球,sg30949,sg30949,sg30949,pcauto,睿蓝蓝气球,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,极氪,极氪9X,sg30799,sg30799,sg30799,pcauto,极氪9X,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
37.0,东风风神,东风风神L8,sg30888,sg30888,sg30888,pcauto,东风风神L8,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
36.0,荣威,荣威M7,sg30897,sg30897,sg30897,pcauto,荣威M7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
861.0,方程豹,钛7,sg30903,sg30903,sg30903,pcauto,钛7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
39.0,五菱,五菱缤果S,sg30916,sg30916,sg30916,pcauto,五菱缤果S,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,享界S9T,sg30923,sg30923,sg30923,pcauto,享界S9T,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
,鸿蒙智行,尚界H5,sg30932,sg30932,sg30932,pcauto,尚界H5,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
78.0,北汽制造,王牌M7新能源,sg29223,sg29223,sg29223,pcauto,王牌M7新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
12.0,别克,至境L7,sg30856,sg30856,sg30856,pcauto,至境L7,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
24.0,沃尔沃,沃尔沃XC70新能源,sg30881,sg30881,sg30881,pcauto,沃尔沃XC70新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
159.0,腾势,腾势N8L,sg30898,sg30898,sg30898,pcauto,腾势N8L,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
39.0,五菱,五菱星光730新能源,sg30906,sg30906,sg30906,pcauto,五菱星光730新能源,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
39.0,五菱,五菱星光730,sg30919,sg30919,sg30919,pcauto,五菱星光730,系列级补采,"太平洋汽车补采系列级数据, sg直接对齐, 无数字ID",销量源与pcauto同ID(sgXXX),True
