series_name,date,sentiment_review_count_prior_all,sentiment_review_count_180d,sentiment_available_prior,sentiment_available_180d,platform_rating_overall_sentiment_180d_mean,platform_rating_overall_polarity_180d_mean,text_global_polarity_180d_mean,platform_rating_appearance_sentiment_180d_mean,text_appearance_polarity_180d_mean,platform_rating_interior_sentiment_180d_mean,text_interior_polarity_180d_mean,platform_rating_space_sentiment_180d_mean,text_space_polarity_180d_mean,platform_rating_power_sentiment_180d_mean,text_power_polarity_180d_mean,platform_rating_control_sentiment_180d_mean,text_control_polarity_180d_mean,platform_rating_comfort_sentiment_180d_mean,text_comfort_polarity_180d_mean,platform_rating_fuel_consumption_sentiment_180d_mean,text_fuel_consumption_polarity_180d_mean,platform_rating_configuration_sentiment_180d_mean,text_configuration_polarity_180d_mean,platform_rating_intelligence_sentiment_180d_mean,text_intelligence_polarity_180d_mean,platform_rating_value_sentiment_180d_mean,text_value_polarity_180d_mean,text_appearance_mentioned_180d_count,text_interior_mentioned_180d_count,text_space_mentioned_180d_count,text_power_mentioned_180d_count,text_control_mentioned_180d_count,text_comfort_mentioned_180d_count,text_fuel_consumption_mentioned_180d_count,text_configuration_mentioned_180d_count,text_intelligence_mentioned_180d_count,text_value_mentioned_180d_count
ID.6 CROZZ,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
IQ锐歌,2023-05-01,65,59,1,1,0.7076271186440678,0.4915254237288136,0.1016949152542373,0.940677966101695,0.2916666666666667,0.7245762711864406,0.4444444444444444,0.7033898305084746,0.19444444444444445,0.5,0.6153846153846154,0.55,0.5135135135135135,0.7,0.29411764705882354,,0.22916666666666666,0.7542372881355932,-0.02564102564102564,,-0.1509433962264151,,-0.10526315789473684,48,36,36,26,37,34,48,39,53,19
MG4,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
MG6,2023-05-01,183,5,1,1,0.479,0.0,0.0,0.75,0.75,0.4,-0.6666666666666666,0.65,0.0,0.75,0.6,0.5,0.25,1.0,-0.2,,0.0,0.15,-1.0,,-1.0,,0.5,4,3,4,5,4,5,5,1,2,4
MG7,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Model 3,2023-05-01,72,1,1,1,0.6499999999999999,0.0,-1.0,1.0,0.0,0.5,0.0,0.5,,,-1.0,,-1.0,,1.0,,1.0,0.5,0.0,,-1.0,,-1.0,1,1,0,1,1,1,1,1,1,1
Model Y,2023-05-01,89,3,1,1,0.6,0.3333333333333333,-1.0,0.5833333333333334,-0.3333333333333333,0.16666666666666666,0.5,0.9166666666666666,-0.6666666666666666,,0.0,,0.0,,-1.0,,0.0,0.5833333333333334,0.0,,0.0,,0.3333333333333333,3,2,3,2,3,3,3,1,3,3
QQ冰淇淋,2023-05-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
RAV4荣放,2023-05-01,95,19,1,1,0.5447368421052632,0.15789473684210525,-0.21052631578947367,0.8026315789473685,0.0,0.27631578947368424,-0.2631578947368421,0.6578947368421053,0.7894736842105263,,0.0,,0.2,,-0.10526315789473684,,0.21052631578947367,0.3815789473684211,-0.47368421052631576,,-0.5,,0.17647058823529413,19,19,19,19,15,19,19,19,16,17
T-ROC探歌,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
e爱丽舍,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
iCAR 03,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
世纪,2023-05-01,17,17,1,1,0.6029411764705881,0.17647058823529413,0.47058823529411764,0.6323529411764706,0.7272727272727273,0.6323529411764706,0.5,0.75,0.5,0.46153846153846156,0.07692307692307693,0.3269230769230769,0.0,0.7115384615384616,0.7692307692307693,,0.5,0.6029411764705882,0.45454545454545453,,0.1111111111111111,,0.16666666666666666,11,12,12,13,7,13,2,11,9,6
丰田bZ3,2023-05-01,3,3,1,1,0.3666666666666667,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,0.3333333333333333,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,0.3333333333333333,0.0,,0.0,0.3333333333333333,0.0,,0.0,,,3,2,1,2,2,1,3,3,3,0
五菱佳辰,2023-05-01,5,3,1,1,0.6416666666666666,0.3333333333333333,-0.3333333333333333,0.5,0.6666666666666666,0.5,-0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0,,1.0,,-0.3333333333333333,0.6666666666666666,0.3333333333333333,,-1.0,,-0.3333333333333333,,0.0,3,3,3,3,2,3,3,3,3,3
五菱宏光S,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
五菱征程,2023-05-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
五菱星云,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
五菱星光,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
五菱星驰,2023-05-01,4,2,1,1,0.8200000000000001,1.0,0.0,1.0,0.5,0.75,-0.5,1.0,-1.0,0.5,-1.0,,-1.0,,-1.0,0.5,-1.0,,0.0,,0.0,,0.0,2,2,2,2,1,2,2,2,2,2
亚洲狮,2023-05-01,10,10,1,1,0.9150000000000003,1.0,0.8,1.0,0.7,0.8,0.2,1.0,0.4,0.75,0.8,,0.7,,0.6,1.0,0.6,,0.7,,0.0,,0.4,10,10,10,10,10,10,10,10,7,10
亚洲龙,2023-05-01,69,3,1,1,0.5166666666666665,0.0,0.3333333333333333,0.9166666666666666,0.0,0.16666666666666666,-0.3333333333333333,0.6666666666666666,0.3333333333333333,,-0.3333333333333333,,1.0,,0.3333333333333333,,0.0,0.16666666666666666,-0.3333333333333333,,,,0.3333333333333333,2,3,3,3,1,3,3,3,0,3
享域,2023-05-01,10,1,1,1,0.875,1.0,-1.0,1.0,-1.0,0.5,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.5,-1.0,1.0,1.0,,-1.0,,,,1.0,1,1,1,1,1,1,1,1,0,1
伊兰特,2023-05-01,96,4,1,1,0.5999999999999999,0.25,-0.25,0.6875,1.0,0.375,-1.0,0.6875,0.0,,0.0,,-0.6666666666666666,,-1.0,,0.0,0.625,0.0,,-0.3333333333333333,,0.0,2,2,2,3,3,2,4,3,3,3
传祺E8新能源,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
传祺GA8,2023-05-01,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
传祺M6,2023-05-01,43,24,1,1,0.4791666666666667,0.0,-0.25,0.625,-0.1111111111111111,0.4166666666666667,0.16666666666666666,0.71875,0.21739130434782608,0.5,-0.45,0.25,-0.16666666666666666,0.25,-0.19047619047619047,,0.14285714285714285,0.2604166666666667,0.0,,-0.125,,0.2222222222222222,18,18,23,20,18,21,21,18,16,18
传祺M8,2023-05-01,56,9,1,1,0.5499999999999999,0.2222222222222222,-0.1111111111111111,0.6388888888888888,0.42857142857142855,0.4444444444444444,0.5,0.5833333333333334,0.125,0.5,0.42857142857142855,0.35714285714285715,0.2,0.6785714285714286,0.7142857142857143,,-0.14285714285714285,0.6388888888888888,0.2857142857142857,,-0.4,,0.2,7,8,8,7,5,7,7,7,5,5
元PLUS,2023-05-01,47,3,1,1,0.5833333333333334,0.0,-1.0,0.9166666666666666,0.5,0.6666666666666666,-1.0,0.75,-0.5,0.5,-1.0,-0.25,-0.6666666666666666,0.0,-1.0,,-0.3333333333333333,0.6666666666666666,-0.5,,,,-0.3333333333333333,2,1,2,1,3,2,3,2,0,3
冠道,2023-05-01,90,6,1,1,0.4416666666666667,-0.16666666666666666,0.0,0.7083333333333334,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.3333333333333333,,-0.3333333333333333,,0.0,,0.2,0.0,-0.5,,-0.3333333333333333,,0.2,4,3,6,3,3,6,5,6,3,5
凌宝BOX,2023-05-01,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
凌尚,2023-05-01,8,6,1,1,0.9050000000000001,1.0,0.6666666666666666,1.0,0.5,0.75,0.0,0.9166666666666666,0.3333333333333333,0.9166666666666666,0.6666666666666666,,1.0,,0.0,0.9166666666666666,0.0,,0.8333333333333334,,0.3333333333333333,,0.6666666666666666,6,6,6,6,4,6,6,6,3,6
凌放HARRIER,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
凌渡,2023-05-01,124,16,1,1,0.54375,0.1875,-0.4375,0.734375,0.5714285714285714,0.5,0.15384615384615385,0.4375,0.15384615384615385,0.3125,-0.14285714285714285,0.4375,-0.5,0.3125,-0.3076923076923077,,0.1111111111111111,0.484375,-0.25,,-0.5,,0.25,14,13,13,14,12,13,9,16,10,12
凡尔赛C5 X,2023-05-01,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
凯美瑞,2023-05-01,85,3,1,1,0.6000000000000001,0.0,-0.3333333333333333,0.9166666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,,-0.6666666666666666,,-1.0,,-0.3333333333333333,,-1.0,0.5,-0.3333333333333333,,1.0,,0.3333333333333333,3,3,3,3,2,3,3,3,3,3
凯翼拾月,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
凯迪拉克CT5,2023-05-01,82,2,1,1,0.6000000000000001,0.0,-1.0,1.0,0.5,0.375,0.0,0.5,0.0,,-1.0,,1.0,,-1.0,,1.0,0.5,-1.0,,-1.0,,,2,2,2,2,2,2,1,1,2,0
凯迪拉克XT6,2023-05-01,82,4,1,1,0.6625000000000001,0.25,-0.5,1.0,0.3333333333333333,0.3125,0.5,0.75,0.6666666666666666,0.25,0.0,0.25,0.3333333333333333,0.5,1.0,,-0.5,0.625,0.6666666666666666,,1.0,,1.0,3,2,3,2,3,3,4,3,1,4
别克E4,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
别克GL6,2023-05-01,9,3,1,1,0.8333333333333334,0.6666666666666666,-0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,-0.6666666666666666,0.6666666666666666,1.0,1.0,-0.3333333333333333,,0.0,,0.3333333333333333,0.8333333333333334,-0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.0,3,3,3,3,3,3,3,3,3,3
别克GL8,2023-05-01,78,5,1,1,0.64,0.2,0.2,0.6,1.0,0.55,0.5,1.0,0.75,,-0.25,,1.0,,1.0,,-0.3333333333333333,0.7,0.25,,-0.6666666666666666,,0.0,2,2,4,4,4,4,3,4,3,4
勇士,2023-05-01,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
北京EU5,2023-05-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
卡罗拉,2023-05-01,61,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
卡罗拉双擎E+,2023-05-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
卡罗拉锐放,2023-05-01,14,4,1,1,0.26249999999999996,-0.5,0.5,0.5,0.5,-0.25,-1.0,0.25,0.0,,0.25,,1.0,,0.3333333333333333,,0.5,0.0625,0.3333333333333333,,-1.0,,0.25,2,2,2,4,3,3,4,3,2,4
合创A06,2023-05-01,10,10,1,1,0.8484999999999999,1.0,-0.9,0.95,0.0,0.5,-1.0,0.9,-0.4,0.95,0.5,,0.2857142857142857,,-0.7142857142857143,0.95,-0.2,,-0.7,,-0.7,,-0.5,10,10,10,8,7,7,10,10,10,10
吉利ICON,2023-05-01,84,12,1,1,0.7083333333333334,0.25,0.08333333333333333,0.875,0.25,0.7291666666666666,0.2727272727272727,0.5416666666666666,-0.09090909090909091,0.75,0.1,0.65625,0.1,0.625,-0.5,,-0.42857142857142855,0.7916666666666666,0.5,,0.0,,0.25,12,11,11,10,10,8,7,12,7,8
吉利熊猫,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
君威,2023-05-01,89,5,1,1,0.65,0.2,0.0,0.9,-0.2,0.5,0.6,0.7,1.0,,0.6,,-0.2,,0.8,,-0.2,0.35,0.25,,0.0,,0.6,5,5,5,5,5,5,5,4,3,5
君越,2023-05-01,93,5,1,1,0.67,0.4,-0.6,0.85,-0.4,0.5,-1.0,0.9,1.0,,-0.2,,-0.25,,1.0,,-1.0,0.45,-0.6,,-1.0,,0.6,5,3,4,5,4,5,4,5,4,5
启辰D60,2023-05-01,61,14,1,1,0.5357142857142857,-0.07142857142857142,-0.35714285714285715,0.6964285714285714,0.2,0.5178571428571429,-0.125,0.5714285714285714,0.375,0.25,-0.16666666666666666,0.25,-0.3333333333333333,0.0,-0.75,,0.3,0.48214285714285715,0.0,,-0.5,,0.0,5,8,8,12,3,8,10,8,6,10
启辰T60,2023-05-01,9,3,1,1,0.8866666666666667,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.5,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,,1.0,,1.0,,-0.3333333333333333,3,3,3,2,3,3,3,2,1,3
唐新能源,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
型格,2023-05-01,78,11,1,1,0.5136363636363636,0.2727272727272727,0.09090909090909091,0.7045454545454546,0.6666666666666666,0.45454545454545453,0.125,0.38636363636363635,0.125,,0.4444444444444444,,0.375,,-0.6666666666666666,,-0.2222222222222222,0.38636363636363635,-0.1111111111111111,,0.16666666666666666,,0.2,9,8,8,9,8,9,9,9,6,10
大众CC,2023-05-01,143,9,1,1,0.4055555555555555,-0.2222222222222222,-0.3333333333333333,0.8055555555555556,0.5555555555555556,0.05555555555555555,-0.2857142857142857,0.5277777777777778,0.0,0.5,-0.25,0.5,0.6666666666666666,0.5,-0.875,,-0.14285714285714285,0.4166666666666667,-0.16666666666666666,,0.3333333333333333,,0.14285714285714285,9,7,7,8,6,8,7,6,3,7
大众ID.3,2023-05-01,74,17,1,1,0.5499999999999999,0.11764705882352941,-0.058823529411764705,0.8529411764705882,0.5384615384615384,0.35294117647058826,0.1,0.6764705882352942,0.5,,0.15384615384615385,,0.058823529411764705,,0.5454545454545454,,-0.25,0.4411764705882353,0.0,,-0.15384615384615385,,0.07692307692307693,13,10,10,13,17,11,16,12,13,13
大家9,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
大通G10,2023-05-01,27,2,1,1,0.12499999999999994,-1.0,-1.0,0.25,-0.5,0.25,-1.0,0.5,0.5,0.25,0.5,0.25,0.0,0.0,-1.0,,0.0,0.0,,,-1.0,,,2,1,2,2,1,1,2,0,1,0
大通G50,2023-05-01,69,13,1,1,0.23846153846153845,-0.23076923076923078,-0.3076923076923077,0.6153846153846154,0.1111111111111111,0.23076923076923078,0.4,0.46153846153846156,0.2222222222222222,0.3125,0.0,0.1875,0.14285714285714285,0.3125,0.0,,0.5714285714285714,0.19230769230769232,0.75,,-0.3333333333333333,,0.5,9,5,9,9,7,9,7,4,3,6
大通G90,2023-05-01,19,8,1,1,0.5812499999999999,0.125,0.125,0.625,0.8,0.5625,0.5,0.71875,0.3333333333333333,0.5,0.2,0.25,1.0,0.5,0.3333333333333333,,0.0,0.53125,0.75,,0.0,,-0.25,5,2,6,5,3,6,2,4,2,4
天籁,2023-05-01,91,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔奔E-Star,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔驰A级,2023-05-01,75,10,1,1,0.51,0.1,-1.0,0.625,0.0,0.7,-0.3,0.375,0.5,,-0.4,,0.1111111111111111,,-0.2222222222222222,,-0.5,0.5,-0.1111111111111111,,-0.2222222222222222,,-0.1,10,10,10,10,9,9,10,9,9,10
奔驰C级,2023-05-01,78,2,1,1,0.4,0.0,-1.0,1.0,0.5,0.75,0.5,0.375,-0.5,,-1.0,,-1.0,,0.0,,-1.0,0.125,0.0,,0.0,,-0.5,2,2,2,2,2,2,2,2,1,2
奔驰E级,2023-05-01,52,1,1,1,0.5,0.0,-1.0,0.75,1.0,0.5,-1.0,0.5,0.0,,-1.0,,-1.0,,1.0,,1.0,0.25,-1.0,,0.0,,0.0,1,1,1,1,1,1,1,1,1,1
奔驰GLB,2023-05-01,49,1,1,1,0.6499999999999999,0.0,-1.0,1.0,1.0,1.0,1.0,0.75,0.0,,0.0,,1.0,,-1.0,,-1.0,0.0,1.0,,-1.0,,1.0,1,1,1,1,1,1,1,1,1,1
奔驰GLC,2023-05-01,52,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔驰V级,2023-05-01,59,6,1,1,0.525,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.25,0.4583333333333333,0.4,0.7916666666666666,0.5,0.3333333333333333,-1.0,0.4166666666666667,-0.5,0.5,0.6,,-1.0,0.5,1.0,,,,1.0,4,5,6,2,4,5,2,4,0,1
奕炫,2023-05-01,79,13,1,1,0.4961538461538461,0.0,0.23076923076923078,0.6538461538461539,0.0,0.5769230769230769,0.0,0.40384615384615385,0.3333333333333333,0.4583333333333333,0.0,0.4166666666666667,0.4444444444444444,0.2916666666666667,0.4166666666666667,,0.3333333333333333,0.40384615384615385,0.1111111111111111,,-0.2857142857142857,,0.375,10,10,9,11,9,12,6,9,7,8
奕跑,2023-05-01,60,6,1,1,0.23333333333333336,-0.3333333333333333,0.3333333333333333,0.375,0.5,0.20833333333333334,0.0,0.08333333333333333,0.75,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,-0.6666666666666666,,0.6666666666666666,0.25,0.25,,,,1.0,4,2,4,2,3,3,3,4,0,2
奥德赛,2023-05-01,77,7,1,1,0.3642857142857142,-0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2,0.10714285714285714,0.0,0.6428571428571429,0.0,,0.5,,0.4,,0.0,,0.5,0.0,-0.6,,0.0,,-0.25,5,6,7,4,5,7,6,5,3,4
奥迪A3,2023-05-01,55,3,1,1,0.5833333333333334,0.0,0.3333333333333333,1.0,0.6666666666666666,0.9166666666666666,0.0,0.08333333333333333,0.0,,0.0,,0.5,,0.0,,1.0,0.16666666666666666,0.0,,0.5,,0.0,3,3,3,2,2,3,1,1,2,3
奥迪A6L,2023-05-01,66,2,1,1,0.625,0.0,-1.0,0.75,0.0,0.75,0.0,0.5,0.0,0.625,0.0,0.75,-0.5,0.875,-1.0,,0.0,0.25,-1.0,,0.0,,0.0,2,2,2,2,2,2,2,2,2,2
奥迪A6L e-tron,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪Q2L,2023-05-01,95,1,1,1,0.7999999999999998,1.0,-1.0,1.0,,0.75,,0.5,1.0,,-1.0,,-1.0,,0.0,,1.0,0.75,,,,,1.0,0,0,1,1,1,1,1,0,0,1
奥迪Q3,2023-05-01,81,6,1,1,0.525,0.0,0.0,0.8333333333333334,0.25,0.4166666666666667,0.2,0.2916666666666667,0.3333333333333333,1.0,0.2,0.75,0.0,0.75,0.0,,0.25,0.375,0.3333333333333333,,-0.5,,-0.2,4,5,6,5,3,2,4,3,2,5
奥迪Q3 Sportback,2023-05-01,78,9,1,1,0.33888888888888885,-0.1111111111111111,0.3333333333333333,0.8888888888888888,0.7142857142857143,0.19444444444444445,0.4,0.1388888888888889,0.0,,0.5714285714285714,,0.0,,0.0,,0.16666666666666666,0.1388888888888889,0.3333333333333333,,1.0,,-0.2,7,5,7,7,2,4,6,3,1,5
奥迪Q5 e-tron,2023-05-01,25,8,1,1,0.21874999999999997,-0.375,0.25,0.5625,0.6,0.34375,1.0,0.34375,1.0,0.3125,0.25,0.5625,0.6666666666666666,0.5625,0.3333333333333333,,-0.16666666666666666,0.1875,1.0,,0.0,,0.3333333333333333,5,3,2,4,3,6,6,2,2,3
奥迪Q5L,2023-05-01,82,1,1,1,0.8999999999999999,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,,-1.0,,1.0,,1.0,,-1.0,0.75,-1.0,,-1.0,,1.0,1,1,1,1,1,1,1,1,1,1
奥迪Q5L Sportback,2023-05-01,82,8,1,1,0.65625,0.25,0.125,0.9375,-0.2857142857142857,0.4375,0.0,0.65625,0.14285714285714285,,-0.4,,0.6,,0.8,,0.0,0.59375,0.0,,0.0,,-0.2,7,6,7,5,5,5,8,2,1,5
威兰达,2023-05-01,93,29,1,1,0.5224137931034483,0.06896551724137931,-0.2413793103448276,0.7931034482758621,0.21428571428571427,0.20689655172413793,-0.42857142857142855,0.7758620689655172,0.27586206896551724,-0.25,-0.27586206896551724,0.25,0.07407407407407407,0.5,-0.5714285714285714,,0.41379310344827586,0.22413793103448276,-0.41379310344827586,,-0.5384615384615384,,0.6206896551724138,28,28,29,29,27,28,29,29,26,29
威朗,2023-05-01,56,33,1,1,0.5424242424242424,0.15151515151515152,-0.09090909090909091,0.5833333333333334,0.4166666666666667,0.44696969696969696,0.0,0.5984848484848485,0.18181818181818182,0.25,0.45454545454545453,0.25,0.0,0.25,0.09090909090909091,,-0.125,0.49242424242424243,0.35,,0.06666666666666667,,0.23333333333333334,24,17,22,33,25,22,24,20,15,30
威然,2023-05-01,108,18,1,1,0.7083333333333334,0.5,0.16666666666666666,0.8055555555555556,0.75,0.7361111111111112,0.375,0.7083333333333334,0.17647058823529413,0.5625,0.16666666666666666,0.5,0.6923076923076923,0.625,0.35714285714285715,,-0.09090909090909091,0.6111111111111112,0.0,,-0.2,,0.25,8,8,17,12,13,14,11,10,5,8
威霆,2023-05-01,23,6,1,1,0.2416666666666666,-0.16666666666666666,0.5,0.25,0.3333333333333333,-0.20833333333333334,0.6666666666666666,0.75,0.6,,0.0,,-0.5,,1.0,,0.0,-0.041666666666666664,1.0,,,,0.5,3,3,5,1,2,3,1,2,0,2
威飒,2023-05-01,49,17,1,1,0.5117647058823529,0.11764705882352941,-0.17647058823529413,0.7058823529411765,0.3,0.5735294117647058,0.16666666666666666,0.36764705882352944,-0.36363636363636365,0.5,0.0,0.25,0.2,0.5,0.0,,-0.25,0.4411764705882353,-0.4444444444444444,,-0.8333333333333334,,-0.1,10,12,11,11,5,8,8,9,6,10
宋L EV,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宋PLUS新能源,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宋Pro新能源,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宏光MINIEV,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝来,2023-05-01,170,16,1,1,0.340625,-0.375,-0.25,0.46875,0.6363636363636364,0.3125,0.0,0.296875,0.0,,-0.21428571428571427,,-0.07142857142857142,,0.15384615384615385,,-0.6428571428571429,0.203125,-0.07692307692307693,,-0.5555555555555556,,0.2,11,11,12,14,14,13,14,13,9,15
宝马1系,2023-05-01,2,2,1,1,0.6425000000000001,0.5,0.0,0.75,1.0,0.75,0.0,0.0,-1.0,0.5,0.0,,1.0,,1.0,1.0,0.0,,1.0,,,,0.0,2,2,2,2,2,2,2,2,0,2
宝马3系,2023-05-01,74,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马X3,2023-05-01,83,1,1,1,0.8999999999999999,1.0,-1.0,1.0,0.0,0.75,1.0,1.0,1.0,,0.0,,-1.0,,1.0,,1.0,1.0,1.0,,-1.0,,,1,1,1,1,1,1,1,1,1,0
宝马X5,2023-05-01,32,12,1,1,0.7583333333333333,0.5833333333333334,-0.25,0.8125,0.2222222222222222,0.6041666666666666,0.6666666666666666,0.9166666666666666,0.45454545454545453,0.75,0.18181818181818182,0.5,-0.2727272727272727,0.75,0.2222222222222222,,0.2222222222222222,0.6875,0.0,,-0.25,,0.1111111111111111,9,6,11,11,11,9,9,5,4,9
宝马i3,2023-05-01,34,26,1,1,0.48846153846153845,0.038461538461538464,0.15384615384615385,0.6730769230769231,0.4666666666666667,0.625,0.5294117647058824,0.5865384615384616,0.4375,0.625,0.5263157894736842,0.5,0.5454545454545454,0.53125,0.8636363636363636,,0.14285714285714285,0.17307692307692307,0.058823529411764705,,-0.1,,0.47619047619047616,15,17,16,19,22,22,21,17,20,21
宝马iX1,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝骏KiWi EV,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小虎FEV,2023-05-01,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏G3,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏P7,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
岚图梦想家,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
帕萨特,2023-05-01,98,4,1,1,0.575,0.0,-0.5,0.8125,0.3333333333333333,0.25,0.5,0.8125,0.25,0.75,0.25,0.25,-0.5,0.5,0.5,,0.0,0.5625,0.3333333333333333,,0.0,,-0.5,3,4,4,4,4,4,4,3,2,4
帕萨特新能源,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
库斯途,2023-05-01,22,2,1,1,0.42499999999999993,-0.5,-1.0,0.5,-0.5,0.375,-0.5,0.25,-1.0,,-1.0,,-0.5,,-1.0,,-0.5,0.75,1.0,,0.0,,1.0,2,2,2,2,2,1,2,1,2,1
影豹,2023-05-01,42,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
护卫舰07,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
捷豹XEL,2023-05-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
捷豹XFL,2023-05-01,51,6,1,1,0.6833333333333332,0.3333333333333333,-0.6666666666666666,0.8333333333333334,0.3333333333333333,0.7916666666666666,0.5,0.7083333333333334,-0.3333333333333333,,0.0,,0.4,,0.6666666666666666,0.25,-1.0,0.625,1.0,,0.0,,0.0,6,4,6,6,5,6,5,1,2,6
