version,series_name,WMAPE
NO-CONFIG,腾势D9,42.9889854918227
NO-CONFIG,艾力绅,19.822659528138928
NO-CONFIG,艾瑞泽8,34.99430806893729
NO-CONFIG,英仕派,21.033940254151638
NO-CONFIG,荣威i5,44.525657389703696
NO-CONFIG,荣威i6 MAX新能源,3722.9145665322585
NO-CONFIG,菱智,55.87822940793645
NO-CONFIG,蒙迪欧,19.642598284106132
NO-CONFIG,蔚来ET5,26.00994300461577
NO-CONFIG,蔚来ET7,516.1698738733928
NO-CONFIG,赛图斯,39.213651892018916
NO-CONFIG,赛那SIENNA,26.154625068799835
NO-CONFIG,起亚K3,57.14863946082037
NO-CONFIG,起亚KX3傲跑,
NO-CONFIG,轩逸,33.15619037701437
NO-CONFIG,迈腾,15.423065659353183
NO-CONFIG,迈腾PHEV,124.26393779657654
NO-CONFIG,迈锐宝XL,113.15491235329975
NO-CONFIG,途昂,15.623337905521428
NO-CONFIG,途观L,12.488192469446659
NO-CONFIG,速腾,23.63578059611838
NO-CONFIG,逸动,17.63871004877716
NO-CONFIG,铂智4X,64.21020095412796
NO-CONFIG,锋兰达,13.227467955087441
NO-CONFIG,锐际,27.69890734614158
NO-CONFIG,长安CS75 PLUS,30.524954342671528
NO-CONFIG,长安UNI-K 智电iDD,762.7599511827741
NO-CONFIG,长安UNI-T,260.635903302361
NO-CONFIG,雅阁,68.8705565572325
NO-CONFIG,零跑T03,98.17380806573847
NO-CONFIG,领克03,29.55159610623111
NO-CONFIG,风光330,42.964547255943565
NO-CONFIG,风光380,118.71181361349745
NO-CONFIG,飞凡F7,54.61212919556425
NO-CONFIG,马自达3 昂克赛拉,45.66530637025102
NO-CONFIG,骐达,41.04367805249763
NO-CONFIG,高尔夫,37.51798493921296
NO-CONFIG,魏牌 高山,20.345080615267186
