MAE,RMSE,MAPE,WMAPE,series_name,status
12.209069728851318,12.36066691708491,930.6240022182465,1046.4916910443987,长安UNI-K 智电iDD,ok
81.57299168904622,94.34626845204691,2227.7206196799993,479.8411275826249,长安UNI-T,ok
2899.9095052083335,3338.6955635702266,69.23589867293126,43.06689693633821,雅阁,ok
633.6263326009115,680.8694875946775,14185.202730887911,100.76220502532385,零跑T03,ok
1336.5870564778645,1538.5167476693937,32.89490644553399,34.62660768077369,领克03,ok
3.4239090283711753,4.0449169834078615,52.54495474740597,35.41974856935698,风光330,ok
44.88977305094401,46.36567380268367,107.25162583053427,99.38695140430409,风光380,ok
97.31378682454427,123.7202514389466,95.08581895591156,60.6946695371378,飞凡F7,ok
307.0766906738281,349.9120694826848,65.59678511715504,51.42227585941861,马自达3 昂克赛拉,ok
51.05514399210612,61.9700340092241,101.05645445217053,61.885023020734685,骐达,ok
449.80283610026044,524.4121162596259,43.246938020008116,35.99382524141854,高尔夫,ok
1246.8367919921875,1419.8240818827346,22.869087369995313,21.857074099258263,魏牌 高山,ok
