MAE,RMSE,MAPE,WMAPE,version,series_name,test_months,actual_volume
5.126408100128174,5.580022080621185,151.43078936470883,118.30172538757324,BASE,红旗国耀,6,26.0
120.54713948567708,190.9616564160693,20.321810419129985,23.521393070376014,BASE,缤智,6,3075.0
4911.117268880208,6028.637304863781,38.513019467673004,44.40498442303418,BASE,缤越,6,66359.0
2007.73095703125,2448.923842857119,41.48241941896062,42.678331120908034,BASE,腾势D9,6,28226.0
76.58924865722656,81.34119331408023,29.407856741897053,26.42527268219433,BASE,艾力绅,6,1739.0
1705.028076171875,1974.7285146343202,20.809839463355072,20.301981458684757,BASE,艾瑞泽8,6,50390.0
648.1956787109375,775.4286271081028,26.74024903235465,24.189414555701113,BASE,英仕派,6,16078.0
1808.5503336588542,2190.0116386266636,155.4292180122066,43.02828027262431,BASE,荣威i5,6,25219.0
223.23603057861328,226.39463656771176,2885.632064254196,4320.697366037676,BASE,荣威i6 MAX新能源,6,31.0
497.47263590494794,538.7425216869028,52.30530000687256,54.5574084341014,BASE,菱智,6,5471.0
377.4425455729167,456.13952375391716,16.737348748319658,17.84317107971557,BASE,蒙迪欧,6,12692.0
242.77043660481772,287.77352839867683,45.57884827649787,36.34287973126013,BASE,蔚来ET5,6,4008.0
171.3423105875651,179.4762433061865,1185.5752963759116,1070.8894411722817,BASE,蔚来ET7,6,96.0
598.0403849283854,631.2807360152196,47.401399909714776,40.88233234100846,BASE,赛图斯,6,8777.0
2749.991943359375,2946.563381892319,38.348693747628374,39.27157362883791,BASE,赛那SIENNA,6,42015.0
420.33351643880206,486.3197808046406,39.51168349749327,43.967941050083894,BASE,起亚K3,6,5736.0
0.8225946923096975,0.8252752783941033,,,BASE,起亚KX3傲跑,6,0.0
5224.54052734375,7146.626414765397,29.388347211382378,32.95235224175856,BASE,轩逸,6,95129.0
3681.955078125,4351.124845978084,26.253606887592873,28.774266005978433,BASE,迈腾,6,76776.0
24.518193125724792,43.7284415235636,89.08781762850487,124.66877860538031,BASE,迈腾PHEV,6,118.0
441.2083511352539,694.5765365228953,4720.320959273496,117.03139287407265,BASE,迈锐宝XL,6,2262.0
363.7128092447917,381.46791119997084,20.76596052097561,18.91382263363451,BASE,途昂,6,11538.0
4190.131673177083,4709.788296113714,28.692645905391917,30.361072916289277,BASE,途观L,6,82806.0
2561.03955078125,4044.3418563735845,13.3545509978566,18.1653335516633,BASE,速腾,6,84591.0
1459.9793294270833,1850.2257870874007,13.07165187075923,14.939925600440871,BASE,逸动,6,58634.0
46.99905776977539,55.40721091553099,1583.4301231808467,84.68298697256827,BASE,铂智4X,6,333.0
3826.8964029947915,4104.720468658786,28.387924514360225,29.203660944952304,BASE,锋兰达,6,78625.0
78.09791310628255,94.11088797510422,48.96101577071328,38.252039072464925,BASE,锐际,6,1225.0
5542.711344401042,5786.579747128623,44.80133959411208,45.580258307620745,BASE,长安CS75 PLUS,6,72962.0
12.209069728851318,12.36066691708491,930.6240022182465,1046.4916910443987,BASE,长安UNI-K 智电iDD,6,7.0
81.57299168904622,94.34626845204691,2227.7206196799993,479.8411275826249,BASE,长安UNI-T,6,102.0
2899.9095052083335,3338.6955635702266,69.23589867293126,43.06689693633821,BASE,雅阁,6,40401.0
633.6263326009115,680.8694875946775,14185.202730887911,100.76220502532385,BASE,零跑T03,6,3773.0
1336.5870564778645,1538.5167476693937,32.89490644553399,34.62660768077369,BASE,领克03,6,23160.0
3.4239090283711753,4.0449169834078615,52.54495474740597,35.41974856935698,BASE,风光330,6,58.0
44.88977305094401,46.36567380268367,107.25162583053427,99.38695140430409,BASE,风光380,6,271.0
97.31378682454427,123.7202514389466,95.08581895591156,60.6946695371378,BASE,飞凡F7,6,962.0
307.0766906738281,349.9120694826848,65.59678511715504,51.42227585941861,BASE,马自达3 昂克赛拉,6,3583.0
51.05514399210612,61.9700340092241,101.05645445217053,61.885023020734685,BASE,骐达,6,495.0
449.80283610026044,524.4121162596259,43.246938020008116,35.99382524141854,BASE,高尔夫,6,7498.0
1246.8367919921875,1419.8240818827346,22.869087369995313,21.857074099258263,BASE,魏牌 高山,6,34227.0
1222.212910970052,1417.1718472849134,96.81500727963903,55.458500081829484,PLATFORM_RATING,AION S,6,13223.0
760.2734578450521,813.9605952269799,211.69024691406517,133.96889125022943,PLATFORM_RATING,ID.4 CROZZ,6,3405.0
20.647993246714275,21.85609287267452,3237.999725341797,12388.795948028564,PLATFORM_RATING,ID.6 CROZZ,6,1.0
5150.340738932292,5728.757108514237,47.12127787179875,43.675949335849715,PLATFORM_RATING,MG4,6,70753.0
345.7063496907552,378.28056421681816,46.63846721492155,46.66452414273411,PLATFORM_RATING,MG7,6,4445.0
17.956975261370342,20.79315662342292,,,PLATFORM_RATING,Model 3,6,0.0
15.103402237097422,19.370272068600134,,,PLATFORM_RATING,Model Y,6,0.0
440.03968302408856,576.86241691424,75.3012552141109,53.348920956648435,PLATFORM_RATING,QQ冰淇淋,6,4949.0
3949.5298665364585,4798.948661893798,31.188203608392858,34.40656735374561,PLATFORM_RATING,RAV4荣放,6,68874.0
910.5093383789062,1211.2282235929308,33.834638874422645,39.75733956970699,PLATFORM_RATING,T-ROC探歌,6,13741.0
239.5321807861328,279.44806205302837,58.364925065310345,37.860724044172734,PLATFORM_RATING,e爱丽舍,6,3796.0
147.96558634440103,199.18408766609988,59.52680885258671,54.1667796257722,PLATFORM_RATING,五菱佳辰,6,1639.0
314.35670471191406,336.91625066073277,2883.122036723981,136.875197987771,PLATFORM_RATING,五菱星驰,6,1378.0
0.7563989559809366,0.7618427024745217,,,PLATFORM_RATING,传祺GA8,6,0.0
707.1585286458334,922.8569371323448,29.913836779845187,36.82478017596772,PLATFORM_RATING,传祺M6,6,11522.0
2924.1255696614585,3239.5040234784587,55.2655116463235,60.03953671195931,PLATFORM_RATING,传祺M8,6,29222.0
2260.293904622396,2382.3999057458796,65.19997435633623,53.91708117415169,PLATFORM_RATING,元PLUS,6,25153.0
63.05932108561198,83.33857716891949,24.06248989007762,19.583640088699372,PLATFORM_RATING,冠道,6,1932.0
98.04095458984375,130.8573184974891,66.15518470415128,38.347179109456484,PLATFORM_RATING,凌宝BOX,6,1534.0
47.6056874593099,51.814194613986054,778.0346501668294,484.1256351794227,PLATFORM_RATING,凌尚,6,59.0
7.9681393305460615,8.433830075373253,119.25931721022633,183.8801383972168,PLATFORM_RATING,凌放HARRIER,6,26.0
315.9045104980469,399.18895830353443,27.978610323604165,29.616047859191895,PLATFORM_RATING,凡尔赛C5 X,6,6400.0
4857.681803385417,5459.165792397187,32.25055102323747,33.89829243706458,PLATFORM_RATING,凯美瑞,6,85981.0
762.5487060546875,1007.15321440463,25.22239245409302,29.77542780377538,PLATFORM_RATING,凯迪拉克CT5,6,15366.0
1503.3549194335938,1622.7474748008633,40.01476496082357,41.6000069944268,PLATFORM_RATING,凯迪拉克XT5,6,21683.0
121.77432505289714,132.6225514879761,161.99599505012995,135.80779745676261,PLATFORM_RATING,凯迪拉克XT6,6,538.0
1394.3658650716145,1524.407106338437,40.401035518300745,42.56955777962493,PLATFORM_RATING,别克GL8,6,19653.0
1972.2724202473958,2454.0018509148426,33.41444071491637,37.653158080324474,PLATFORM_RATING,卡罗拉,6,31428.0
0.6913002133369446,0.700241651002685,,,PLATFORM_RATING,卡罗拉双擎E+,6,0.0
2887.5965169270835,3596.733897097056,23.459270078980108,25.556590063225553,PLATFORM_RATING,卡罗拉锐放,6,67793.0
246.5067138671875,283.40991374740696,45.85859580418819,33.899616850862365,PLATFORM_RATING,吉利ICON,6,4363.0
649.9554646809896,979.8809111347535,19.960787672475803,27.426209916913546,PLATFORM_RATING,君威,6,14219.0
455.2438049316406,487.8255144071596,278.5164715850632,136.64146221059747,PLATFORM_RATING,型格,6,1999.0
758.8977661132812,786.5483654044291,146.73935833695478,116.63387798872151,PLATFORM_RATING,大众ID.3,6,3904.0
115.82733408610027,128.8597631331946,264.12029998889096,106.75330330516152,PLATFORM_RATING,大家9,6,651.0
92.27918243408203,98.0132122641462,60.3635343075441,56.49745863311145,PLATFORM_RATING,大通G10,6,980.0
68.68567148844402,80.09953796770434,28.8571442041411,27.023870749551744,PLATFORM_RATING,大通G50,6,1525.0
2372.5944010416665,2785.069019167905,42.477383835106636,34.726822643500114,PLATFORM_RATING,奔驰C级,6,40993.0
3127.3587239583335,3736.805372910074,28.29942341420945,30.647860095957537,PLATFORM_RATING,奔驰E级,6,61225.0
922.873779296875,1140.51888456831,498.061025913418,91.01319322454388,PLATFORM_RATING,奔驰GLB,6,6084.0
2633.1599934895835,3328.000911738563,27.052214533032327,30.072063423753736,PLATFORM_RATING,奔驰GLC,6,52537.0
419.7888590494792,421.8520180736989,161.02811664483895,149.47971242117953,PLATFORM_RATING,奔驰V级,6,1685.0
176.97195434570312,222.65080266416635,17.990159752861523,18.06450707849981,PLATFORM_RATING,奥德赛,6,5878.0
2104.354288736979,2441.287117317638,34.69334588684501,36.753000327245374,PLATFORM_RATING,奥迪A3,6,34354.0
1372.2318522135417,1662.523429455034,13.63726409293791,13.895315196329722,PLATFORM_RATING,奥迪A6L,6,59253.0
241.28731791178384,247.1879554516712,76.93950739914911,62.26769494497648,PLATFORM_RATING,奥迪A7L,6,2325.0
911.180419921875,1062.4827533760542,33.40481105400659,36.32612969788206,PLATFORM_RATING,奥迪Q3,6,15050.0
191.5184122721354,195.1682320417698,,,PLATFORM_RATING,奥迪Q5 e-tron,6,0.0
1292.6468098958333,1938.2428094477202,12.37448716378221,15.100132117234196,PLATFORM_RATING,奥迪Q5L,6,51363.0
4705.469319661458,5474.70154446734,59.0488265415866,64.94333475483346,PLATFORM_RATING,威兰达,6,43473.0
368.94825236002606,376.3037041387975,215.68505773882413,150.59112341225554,PLATFORM_RATING,威朗,6,1470.0
665.2567647298177,673.5848758299592,277.06669977726165,209.8601781482075,PLATFORM_RATING,威然,6,1902.0
287.5362854003906,295.44340450017984,107.04917307765017,92.35640858684924,PLATFORM_RATING,威霆,6,1868.0
75.93285242716472,78.88802343046851,2003.4218169393992,772.1984992593023,PLATFORM_RATING,威飒,6,59.0
3026.827921549479,3067.8747661880902,2074.5674797491124,1212.3476321292974,PLATFORM_RATING,宋PLUS新能源,6,1498.0
6856.244303385417,7945.924137003665,83.70092520742463,56.50828420762991,PLATFORM_RATING,宏光MINIEV,6,72799.0
2944.734619140625,3129.8174785081214,26.298956738857143,26.996100285484275,PLATFORM_RATING,宝马3系,6,65448.0
1193.5657958984375,1316.7682782609083,22.71612911994957,23.765953524012296,PLATFORM_RATING,宝马X5,6,30133.0
214.16302490234375,249.69108078329415,23.334753042401278,20.25182268580083,PLATFORM_RATING,宝马i3,6,6345.0
213.40005493164062,270.44573213147186,35.972158918731644,27.60673414380862,PLATFORM_RATING,宝马iX1,6,4638.0
38.83264986673991,39.368387768727516,272.04219229917237,139.51850251523322,PLATFORM_RATING,宝马iX3,6,167.0
3.0116291642189026,3.1894317474400067,,,PLATFORM_RATING,小虎FEV,6,0.0
0.7673964897791544,0.7754897209373702,,,PLATFORM_RATING,小鹏P5,6,0.0
2118.550333658854,2333.7647912941957,39.576244946209286,39.797438954142535,PLATFORM_RATING,岚图梦想家,6,31940.0
3522.6070149739585,4177.413414664739,23.719875597528862,26.406349437585895,PLATFORM_RATING,帕萨特,6,80040.0
1247.2525227864583,1272.0458157444311,2513.033797397984,213.8147181919643,PLATFORM_RATING,帕萨特新能源,6,3500.0
416.791015625,526.6097252491477,26.65139222980017,30.125841389591617,PLATFORM_RATING,库斯途,6,8301.0
10.388906160990397,10.479244943196745,829.9706300099691,1038.8906160990396,PLATFORM_RATING,护卫舰07,6,6.0
1163.9921264648438,1288.2239515983931,52.01005851505423,49.88894034423218,PLATFORM_RATING,捷达VA3,6,13999.0
4178.279052734375,4684.435828919819,31.666194564002858,34.12279235651261,PLATFORM_RATING,探岳,6,73469.0
8.212119579315186,9.014799497603676,375.15886257856323,223.96689761768687,PLATFORM_RATING,探界者,6,22.0
104.20838419596355,132.98998382997644,21.78641775429947,20.11744868647945,PLATFORM_RATING,揽境,6,3108.0
4079.9391276041665,4809.795867363557,40.1647697140576,43.29919832606658,PLATFORM_RATING,新帝豪,6,56536.0
4854.209554036458,5724.522570303994,41.11085888586628,44.35971385262615,PLATFORM_RATING,星瑞,6,65657.0
7676.460286458333,8754.721763474641,57.065724247186346,59.61990540133845,PLATFORM_RATING,星越L,6,77254.0
279.5472106933594,300.6722156983618,773.6813091435224,206.05445505653023,PLATFORM_RATING,星途ES,6,814.0
39.67139434814453,43.36004604474575,143.45970742577364,106.7391776183261,PLATFORM_RATING,智跑,6,223.0
5365.768717447917,5774.871264583592,31.032845697385202,32.0456002634624,PLATFORM_RATING,朗逸,6,100465.0
1253.0894877115886,1283.53147032034,61.165019023919655,61.85550741480487,PLATFORM_RATING,本田HR-V,6,12155.0
156.40328979492188,199.17766586274016,116.51465716220113,51.760603351877066,PLATFORM_RATING,本田XR-V,6,1813.0
345.7802327473958,425.8599539942431,13.188771332809237,13.8293653945099,PLATFORM_RATING,极氪001,6,15002.0
674.7560017903646,958.5059940601225,54.53036798984016,57.13429312365492,PLATFORM_RATING,极氪009,6,7086.0
208.56613159179688,209.84197003194333,24.653377889009818,22.82321337863909,PLATFORM_RATING,林肯Z,6,5483.0
337.7773030598958,490.2618387973717,35.37547325139647,45.45108361424927,PLATFORM_RATING,标致408,6,4459.0
67.09624481201172,77.56527624728061,73.92378634132962,55.99130304201256,PLATFORM_RATING,标致508,6,719.0
1252.0544840494792,1531.9814600228508,62.489355820607074,41.58037806108859,PLATFORM_RATING,格瑞维亚,6,18067.0
619.8421834309896,748.1123091651363,151.09931048095407,78.18064117271258,PLATFORM_RATING,欧拉好猫,6,4757.0
27.59277566274007,27.956067429439752,,,PLATFORM_RATING,欧拉闪电猫,6,0.0
110.531005859375,118.97788635529285,20.73748873956955,21.134035537165392,PLATFORM_RATING,欧诺S,6,3138.0
2015.3837483723958,2499.8787702067425,85.85320526798,69.9826522960494,PLATFORM_RATING,汉,6,17279.0
661.2836507161459,686.5823562293833,119.99142697563896,68.75241560036173,PLATFORM_RATING,沃尔沃S90,6,5771.0
218.8185272216797,221.45634267003598,1585.6696339947148,924.5853262887873,PLATFORM_RATING,沃尔沃S90新能源,6,142.0
5700.064127604167,5911.990953011843,54.78132796128779,49.48473480477624,PLATFORM_RATING,海豚,6,69113.0
219.27200317382812,236.32165952210124,53.36875315482919,44.34216444364573,PLATFORM_RATING,海豹07DM-i,6,2967.0
191.13868204752603,222.28731089395274,1133.954160500258,72.81473601810517,PLATFORM_RATING,深蓝SL03,6,1575.0
9.057623624801636,9.731129748111067,523.0834007263184,543.4574174880981,PLATFORM_RATING,焕驰,6,10.0
172.06928507486978,194.38289206242405,25.7232602883485,22.79566594058774,PLATFORM_RATING,瑞虎3x,6,4529.0
546.0542805989584,646.3364304311085,22.254689804400755,24.51422135124392,PLATFORM_RATING,瑞虎7,6,13365.0
2291.03173828125,2774.9362589767197,21.049990609137836,22.41714029629403,PLATFORM_RATING,瑞虎8,6,61320.0
1324.304951985677,1424.7505214560995,32.27731289746976,32.74065561792436,PLATFORM_RATING,瑞虎9,6,24269.0
52.91769154866537,59.84608643200078,48.00316104592337,32.868131396686564,PLATFORM_RATING,瑞风E3,6,966.0
814.9115397135416,1020.3871790527859,32.430104525099004,23.297609178449754,PLATFORM_RATING,皇冠陆放,6,20987.0
142.62677001953125,145.91111282763578,320.40373812768206,211.82193567257116,PLATFORM_RATING,皓影新能源,6,404.0
428.16468302408856,541.9947321716329,57.52935206089321,68.45158801344341,PLATFORM_RATING,福瑞迪,6,3753.0
5737.224772135417,8351.183763316087,78.78892489635938,50.34935223977607,PLATFORM_RATING,秦PLUS,6,68369.0
906.314707438151,913.3655448750628,1979.0261655216555,1352.7085185644046,PLATFORM_RATING,秦新能源,6,402.0
37.37486171722412,39.75302650314775,,,PLATFORM_RATING,红旗E-HS9,6,0.0
1401.00830078125,1593.3948306917882,52.17049466064259,51.17838541666667,PLATFORM_RATING,红旗E-QM5,6,16425.0
206.265380859375,212.0414415724982,48.11734105986456,46.59609507365399,PLATFORM_RATING,红旗H9,6,2656.0
4.641105969746907,5.030177516234954,136.18770149019028,107.10244545569788,PLATFORM_RATING,红旗国耀,6,26.0
121.8511250813802,204.86365319912449,17.12100975525225,23.77582928417175,PLATFORM_RATING,缤智,6,3075.0
4557.666259765625,5571.000553509977,35.797101846089504,41.20917668830717,PLATFORM_RATING,缤越,6,66359.0
1959.4263916015625,2364.2458444039335,40.55433371169303,41.65152111389986,PLATFORM_RATING,腾势D9,6,28226.0
76.29143778483073,82.66732272216109,30.10650424213018,26.322520224783457,PLATFORM_RATING,艾力绅,6,1739.0
1743.664794921875,1899.1885857775087,23.14546295339674,20.762033676386686,PLATFORM_RATING,艾瑞泽8,6,50390.0
556.9538370768229,693.4863811642022,19.376623384530145,20.784444722359357,PLATFORM_RATING,英仕派,6,16078.0
2041.9930419921875,2403.216206875798,160.62933978489716,48.582252476121674,PLATFORM_RATING,荣威i5,6,25219.0
188.94436645507812,189.86388273018432,2483.1847971664797,3656.9877378402216,PLATFORM_RATING,荣威i6 MAX新能源,6,31.0
406.96953837076825,453.6390051795477,42.08931968959544,44.63200932598445,PLATFORM_RATING,菱智,6,5471.0
440.7516682942708,524.5383777217219,19.171229161911487,20.83603852636011,PLATFORM_RATING,蒙迪欧,6,12692.0
209.2733154296875,258.88265673519146,40.145039001665886,31.32834063318675,PLATFORM_RATING,蔚来ET5,6,4008.0
45.897339502970375,47.58559743340838,324.8825786656308,286.8583718935648,PLATFORM_RATING,蔚来ET7,6,96.0
561.6257527669271,585.465267982906,46.14999263194549,38.393010329287485,PLATFORM_RATING,赛图斯,6,8777.0
2668.249064127604,2882.021899267588,36.97901201559775,38.104235117852255,PLATFORM_RATING,赛那SIENNA,6,42015.0
527.2312520345052,583.7257306138013,51.447597387911294,55.14971255591059,PLATFORM_RATING,起亚K3,6,5736.0
0.6261313954989115,0.6263130291519527,,,PLATFORM_RATING,起亚KX3傲跑,6,0.0
4941.951497395833,6977.2202608309935,26.917543049707014,31.169999668213688,PLATFORM_RATING,轩逸,6,95129.0
3344.0128580729165,3942.840485334363,23.86203155741824,26.133267099663303,PLATFORM_RATING,迈腾,6,76776.0
24.120945692062378,41.89220256585369,84.8022008346299,122.64887640031719,PLATFORM_RATING,迈腾PHEV,6,118.0
436.6029535929362,711.9503005633683,4126.661497925792,115.80980201404142,PLATFORM_RATING,迈锐宝XL,6,2262.0
385.90643310546875,400.76506490956234,21.759508696391773,20.067937238973936,PLATFORM_RATING,途昂,6,11538.0
4074.080078125,4568.142765084048,27.90067332355115,29.520180263205564,PLATFORM_RATING,途观L,6,82806.0
2854.7960611979165,4005.029323658507,16.827336752085596,20.248934717863012,PLATFORM_RATING,速腾,6,84591.0
1483.89697265625,1844.9699480106965,13.349322201838158,15.184674141176622,PLATFORM_RATING,逸动,6,58634.0
34.911746978759766,44.18586555344212,1294.9571604459375,62.90404861037796,PLATFORM_RATING,铂智4X,6,333.0
3775.4949544270835,4055.591696631617,27.91054479701998,28.811408237281398,PLATFORM_RATING,锋兰达,6,78625.0
73.52713521321614,88.70007643160545,45.959546039552905,36.0132907166773,PLATFORM_RATING,锐际,6,1225.0
5992.0400390625,6204.234216842742,49.01358414979779,49.275294309880486,PLATFORM_RATING,长安CS75 PLUS,6,72962.0
7.073287725448608,7.250559026603739,588.9057874679565,606.2818050384521,PLATFORM_RATING,长安UNI-K 智电iDD,6,7.0
46.72430610656738,55.83505513782201,1294.7623166896055,274.8488594503964,PLATFORM_RATING,长安UNI-T,6,102.0
3165.230712890625,3676.6577681436333,76.22968148459388,47.00721337923257,PLATFORM_RATING,雅阁,6,40401.0
645.3561401367188,698.426483378887,15110.067664089465,102.62753354943845,PLATFORM_RATING,零跑T03,6,3773.0
1207.7969156901042,1481.5782260348176,28.152150686023937,31.290075536013063,PLATFORM_RATING,领克03,6,23160.0
3.250652631123861,4.273998252836533,67.92160278905635,33.627441011626146,PLATFORM_RATING,风光330,6,58.0
60.88598124186198,67.26879522023164,138.86064598800016,134.8029104985874,PLATFORM_RATING,风光380,6,271.0
89.18794504801433,110.26790146932449,82.15434118533021,55.62657695302349,PLATFORM_RATING,飞凡F7,6,962.0
321.3441975911458,358.5098428947719,67.83377126209632,53.81147601303028,PLATFORM_RATING,马自达3 昂克赛拉,6,3583.0
57.5223134358724,71.02045831824447,114.57201726940087,69.72401628590593,PLATFORM_RATING,骐达,6,495.0
411.8526611328125,476.69098988527446,39.23036494514687,32.95700142433816,PLATFORM_RATING,高尔夫,6,7498.0
1224.5345865885417,1331.0249881236155,22.21135584821343,21.46611598893052,PLATFORM_RATING,魏牌 高山,6,34227.0
1163.0853474934895,1271.9324271144658,108.17515688791264,52.775558382824904,TEXT_ABSA,AION S,6,13223.0
559.6196594238281,629.2967655441632,169.86684910141722,98.61139373107105,TEXT_ABSA,ID.4 CROZZ,6,3405.0
58.263837814331055,61.228359079358626,7742.756652832031,34958.30268859863,TEXT_ABSA,ID.6 CROZZ,6,1.0
6258.690592447917,7129.403510632914,54.09272499084793,53.07498417690769,TEXT_ABSA,MG4,6,70753.0
204.74071248372397,262.0302631464737,24.679054559430487,27.636541617600535,TEXT_ABSA,MG7,6,4445.0
62.72396866480509,69.56247195968972,,,TEXT_ABSA,Model 3,6,0.0
28.73159646987915,35.13262601844277,,,TEXT_ABSA,Model Y,6,0.0
464.0124918619792,605.845079054016,80.99992947006439,56.255303115212676,TEXT_ABSA,QQ冰淇淋,6,4949.0
5038.17431640625,5930.629452192265,40.56239053671939,43.89035905920594,TEXT_ABSA,RAV4荣放,6,68874.0
821.7417399088541,1155.275588660395,29.302779221400915,35.881307324453275,TEXT_ABSA,T-ROC探歌,6,13741.0
325.11378479003906,392.818682997777,57.572238051094985,51.387847964705855,TEXT_ABSA,e爱丽舍,6,3796.0
134.11702728271484,190.55893770723577,49.71467198979146,49.09714238537456,TEXT_ABSA,五菱佳辰,6,1639.0
316.09263102213544,340.20078247738655,3070.8802753169093,137.631043986416,TEXT_ABSA,五菱星驰,6,1378.0
2.837839663028717,2.9380217364897723,,,TEXT_ABSA,传祺GA8,6,0.0
744.1265869140625,957.8435967413033,31.899052739123174,38.749865661207906,TEXT_ABSA,传祺M6,6,11522.0
2697.9105021158853,2994.865438790176,50.64663470733245,55.39478137257995,TEXT_ABSA,传祺M8,6,29222.0
2359.11669921875,2506.042467157224,61.947023129930336,56.2744014444102,TEXT_ABSA,元PLUS,6,25153.0
100.94755554199219,110.11345299569403,36.16399445511295,31.350172528569004,TEXT_ABSA,冠道,6,1932.0
99.96542867024739,128.04771761433153,65.32798205115074,39.09990691143966,TEXT_ABSA,凌宝BOX,6,1534.0
53.865190505981445,58.328329332440525,889.7891743977866,547.7815983659129,TEXT_ABSA,凌尚,6,59.0
18.383418083190918,19.702037821943488,290.1804025967916,424.23272499671344,TEXT_ABSA,凌放HARRIER,6,26.0
336.1985677083333,440.5366962968798,28.99741172696258,31.51861572265625,TEXT_ABSA,凡尔赛C5 X,6,6400.0
5500.090738932292,6239.826386971102,36.79411689260476,38.38120565426519,TEXT_ABSA,凯美瑞,6,85981.0
759.2102254231771,980.9278556353282,25.529879868757334,29.645069325387624,TEXT_ABSA,凯迪拉克CT5,6,15366.0
1406.61474609375,1542.7540198926376,37.20469051044839,38.92306634950191,TEXT_ABSA,凯迪拉克XT5,6,21683.0
135.02185821533203,145.29795167876907,178.14585104349823,150.58199800966398,TEXT_ABSA,凯迪拉克XT6,6,538.0
1349.2222290039062,1477.7870785069947,39.12468677998288,41.19133655942318,TEXT_ABSA,别克GL8,6,19653.0
2188.6656087239585,2625.464073598425,38.133408469072315,41.78437588247343,TEXT_ABSA,卡罗拉,6,31428.0
2.366231699784597,2.444625912642305,,,TEXT_ABSA,卡罗拉双擎E+,6,0.0
3364.404052734375,4162.958322752485,26.321658089177173,29.776561468597425,TEXT_ABSA,卡罗拉锐放,6,67793.0
257.31199137369794,293.1611489809437,48.368546761549645,35.38555920793462,TEXT_ABSA,吉利ICON,6,4363.0
610.8392944335938,903.1634996224001,19.619513780912932,25.775622523395192,TEXT_ABSA,君威,6,14219.0
481.28928629557294,521.5339030409,294.4819706285624,144.45901539637006,TEXT_ABSA,型格,6,1999.0
677.5088907877604,726.1528965799962,135.88126658778822,104.12534182188942,TEXT_ABSA,大众ID.3,6,3904.0
110.6537577311198,122.86327777735617,253.41766995904496,101.98503016693068,TEXT_ABSA,大家9,6,651.0
119.6120096842448,130.08426250997226,78.88561356217227,73.23184266382334,TEXT_ABSA,大通G10,6,980.0
74.13016001383464,95.14099424835968,41.19992810722605,29.16596459560707,TEXT_ABSA,大通G50,6,1525.0
2829.7005208333335,3228.021429868007,47.647807318063414,41.41732277462006,TEXT_ABSA,奔驰C级,6,40993.0
4157.75048828125,4678.166449168726,39.0798766127908,40.745615238362596,TEXT_ABSA,奔驰E级,6,61225.0
908.1068318684896,1150.2911779926399,496.5521578592907,89.55688677204039,TEXT_ABSA,奔驰GLB,6,6084.0
3358.8002115885415,4199.436163210109,34.35041132020526,38.359253991532164,TEXT_ABSA,奔驰GLC,6,52537.0
428.2713317871094,430.2711361167157,164.4715043003552,152.50017749095883,TEXT_ABSA,奔驰V级,6,1685.0
184.37149047851562,242.5640050142945,17.692237659968484,18.819818694642628,TEXT_ABSA,奥德赛,6,5878.0
1964.1612955729167,2358.837945708766,32.033476066293936,34.304499544267046,TEXT_ABSA,奥迪A3,6,34354.0
2119.5516764322915,2376.224254024225,20.37911237835386,21.462727724492854,TEXT_ABSA,奥迪A6L,6,59253.0
233.9380849202474,239.11852166575505,74.50923659194869,60.37111868909611,TEXT_ABSA,奥迪A7L,6,2325.0
1015.1743977864584,1173.94067321567,37.555780291598495,40.47206901474252,TEXT_ABSA,奥迪Q3,6,15050.0
132.12089157104492,135.23322530285432,,,TEXT_ABSA,奥迪Q5 e-tron,6,0.0
2142.1189778645835,2550.699165201549,23.328749089487108,25.02329277337286,TEXT_ABSA,奥迪Q5L,6,51363.0
4667.8543701171875,5424.084677037576,58.63951637406871,64.42418563407891,TEXT_ABSA,威兰达,6,43473.0
365.44957478841144,375.53533746921664,215.70801054706848,149.16309175037205,TEXT_ABSA,威朗,6,1470.0
586.8168131510416,604.7330357929209,254.53219687286182,185.11571392777338,TEXT_ABSA,威然,6,1902.0
299.1842753092448,316.4512599207383,114.77027562915045,96.09773296870819,TEXT_ABSA,威霆,6,1868.0
80.21009318033855,82.46225615901396,2082.08708327914,815.6958628509004,TEXT_ABSA,威飒,6,59.0
2898.2120361328125,2942.3951001755963,1973.4196392949812,1160.832591241447,TEXT_ABSA,宋PLUS新能源,6,1498.0
6777.684407552083,7217.118421938255,75.0395122298409,55.86080364471009,TEXT_ABSA,宏光MINIEV,6,72799.0
4247.613444010417,4454.440636118881,38.83153541921622,38.940350605156006,TEXT_ABSA,宝马3系,6,65448.0
1327.2894694010417,1444.2061616502351,25.45042279596956,26.428622494959846,TEXT_ABSA,宝马X5,6,30133.0
262.3161926269531,293.28105330101687,26.914244853499664,24.80531372358895,TEXT_ABSA,宝马i3,6,6345.0
198.6612548828125,259.6838715227609,34.52263780353959,25.70003297319696,TEXT_ABSA,宝马iX1,6,4638.0
57.191768646240234,64.25626440288998,455.4793811459553,205.47940830984516,TEXT_ABSA,宝马iX3,6,167.0
6.227573434511821,6.956345947078946,,,TEXT_ABSA,小虎FEV,6,0.0
2.6890233953793845,2.7826343587928997,,,TEXT_ABSA,小鹏P5,6,0.0
2200.7301025390625,2464.631242508155,40.260793354215025,41.34120418044576,TEXT_ABSA,岚图梦想家,6,31940.0
