series_name,aspect,aspect_zh,mentioned_reviews,scored_mentions,mean_polarity,negative_rate_among_scored,positive_rate_among_scored,brand,category
迈腾,interior,内饰,99,84,0.5238095238095238,0.15476190476190477,0.6785714285714286,大众,轿车
迈腾,power,动力,129,128,0.8359375,0.0546875,0.890625,大众,轿车
迈腾,space,空间,127,124,0.9354838709677419,0.008064516129032258,0.9435483870967742,大众,轿车
迈腾,value,性价比,99,95,0.49473684210526314,0.11578947368421053,0.6105263157894737,大众,轿车
迈腾PHEV,appearance,外观,83,69,0.7536231884057971,0.043478260869565216,0.7971014492753623,大众,轿车
迈腾PHEV,comfort,舒适性,101,92,0.44565217391304346,0.21739130434782608,0.6630434782608695,大众,轿车
迈腾PHEV,configuration,配置,82,58,0.43103448275862066,0.27586206896551724,0.7068965517241379,大众,轿车
迈腾PHEV,control,操控,84,79,0.5189873417721519,0.189873417721519,0.7088607594936709,大众,轿车
迈腾PHEV,fuel_consumption,能耗/油耗,128,117,0.5897435897435898,0.1282051282051282,0.717948717948718,大众,轿车
迈腾PHEV,intelligence,智能化,38,33,-0.5151515151515151,0.7272727272727273,0.21212121212121213,大众,轿车
迈腾PHEV,interior,内饰,92,84,0.42857142857142855,0.21428571428571427,0.6428571428571429,大众,轿车
迈腾PHEV,power,动力,126,121,0.7355371900826446,0.09917355371900827,0.8347107438016529,大众,轿车
迈腾PHEV,space,空间,105,100,0.79,0.06,0.85,大众,轿车
迈腾PHEV,value,性价比,94,84,0.42857142857142855,0.16666666666666666,0.5952380952380952,大众,轿车
迈锐宝XL,appearance,外观,10,10,1.0,0.0,1.0,雪佛兰,轿车
迈锐宝XL,comfort,舒适性,9,6,0.0,0.5,0.5,雪佛兰,轿车
迈锐宝XL,configuration,配置,10,10,0.7,0.1,0.8,雪佛兰,轿车
迈锐宝XL,control,操控,10,8,0.625,0.125,0.75,雪佛兰,轿车
迈锐宝XL,fuel_consumption,能耗/油耗,10,10,0.7,0.1,0.8,雪佛兰,轿车
迈锐宝XL,intelligence,智能化,6,6,-0.8333333333333334,0.8333333333333334,0.0,雪佛兰,轿车
迈锐宝XL,interior,内饰,10,10,-0.1,0.5,0.4,雪佛兰,轿车
迈锐宝XL,power,动力,10,10,0.9,0.0,0.9,雪佛兰,轿车
迈锐宝XL,space,空间,9,9,0.8888888888888888,0.0,0.8888888888888888,雪佛兰,轿车
迈锐宝XL,value,性价比,10,10,1.0,0.0,1.0,雪佛兰,轿车
逍客,appearance,外观,65,61,0.819672131147541,0.04918032786885246,0.8688524590163934,日产,SUV
逍客,comfort,舒适性,62,60,0.3333333333333333,0.2833333333333333,0.6166666666666667,日产,SUV
逍客,configuration,配置,57,54,0.25925925925925924,0.3333333333333333,0.5925925925925926,日产,SUV
逍客,control,操控,60,54,0.6666666666666666,0.07407407407407407,0.7407407407407407,日产,SUV
逍客,fuel_consumption,能耗/油耗,64,64,0.234375,0.34375,0.578125,日产,SUV
逍客,intelligence,智能化,28,26,0.23076923076923078,0.34615384615384615,0.5769230769230769,日产,SUV
逍客,interior,内饰,50,47,0.2978723404255319,0.2553191489361702,0.5531914893617021,日产,SUV
逍客,power,动力,71,71,0.23943661971830985,0.29577464788732394,0.5352112676056338,日产,SUV
逍客,space,空间,67,66,0.19696969696969696,0.3333333333333333,0.5303030303030303,日产,SUV
逍客,value,性价比,59,56,0.6785714285714286,0.05357142857142857,0.7321428571428571,日产,SUV
途安,appearance,外观,10,10,0.8,0.1,0.9,大众,MPV
途安,comfort,舒适性,9,8,0.25,0.25,0.5,大众,MPV
途安,configuration,配置,9,9,0.3333333333333333,0.2222222222222222,0.5555555555555556,大众,MPV
途安,control,操控,9,8,0.625,0.125,0.75,大众,MPV
途安,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,大众,MPV
途安,intelligence,智能化,8,7,-0.2857142857142857,0.5714285714285714,0.2857142857142857,大众,MPV
途安,interior,内饰,10,10,0.1,0.4,0.5,大众,MPV
途安,power,动力,8,8,0.75,0.125,0.875,大众,MPV
途安,space,空间,10,10,1.0,0.0,1.0,大众,MPV
途安,value,性价比,9,9,0.8888888888888888,0.0,0.8888888888888888,大众,MPV
途岳,appearance,外观,124,124,0.9758064516129032,0.0,0.9758064516129032,大众,SUV
途岳,comfort,舒适性,121,113,-0.07964601769911504,0.4424778761061947,0.36283185840707965,大众,SUV
途岳,configuration,配置,114,106,0.1509433962264151,0.36792452830188677,0.5188679245283019,大众,SUV
途岳,control,操控,111,109,0.6697247706422018,0.11009174311926606,0.7798165137614679,大众,SUV
途岳,fuel_consumption,能耗/油耗,149,148,0.4391891891891892,0.25,0.6891891891891891,大众,SUV
途岳,intelligence,智能化,54,50,-0.26,0.54,0.28,大众,SUV
途岳,interior,内饰,109,108,-0.018518518518518517,0.4074074074074074,0.3888888888888889,大众,SUV
途岳,power,动力,157,154,0.7012987012987013,0.11688311688311688,0.8181818181818182,大众,SUV
途岳,space,空间,154,153,0.7973856209150327,0.06535947712418301,0.8627450980392157,大众,SUV
途岳,value,性价比,122,116,0.47413793103448276,0.10344827586206896,0.5775862068965517,大众,SUV
途昂,appearance,外观,112,111,0.9099099099099099,0.018018018018018018,0.9279279279279279,大众,SUV
途昂,comfort,舒适性,153,140,-0.007142857142857143,0.44285714285714284,0.4357142857142857,大众,SUV
途昂,configuration,配置,122,112,0.4107142857142857,0.25,0.6607142857142857,大众,SUV
途昂,control,操控,126,121,0.12396694214876033,0.34710743801652894,0.47107438016528924,大众,SUV
途昂,fuel_consumption,能耗/油耗,129,124,-0.1693548387096774,0.5161290322580645,0.3467741935483871,大众,SUV
途昂,intelligence,智能化,59,51,-0.29411764705882354,0.5882352941176471,0.29411764705882354,大众,SUV
途昂,interior,内饰,131,110,0.22727272727272727,0.2727272727272727,0.5,大众,SUV
途昂,power,动力,149,142,0.6197183098591549,0.14788732394366197,0.7676056338028169,大众,SUV
途昂,space,空间,180,174,0.9712643678160919,0.011494252873563218,0.9827586206896551,大众,SUV
途昂,value,性价比,125,116,0.4827586206896552,0.09482758620689655,0.5775862068965517,大众,SUV
途观L,appearance,外观,121,117,0.8461538461538461,0.05982905982905983,0.905982905982906,大众,SUV
途观L,comfort,舒适性,101,95,0.15789473684210525,0.3684210526315789,0.5263157894736842,大众,SUV
途观L,configuration,配置,92,87,0.25287356321839083,0.3448275862068966,0.5977011494252874,大众,SUV
途观L,control,操控,88,87,0.6206896551724138,0.16091954022988506,0.7816091954022989,大众,SUV
途观L,fuel_consumption,能耗/油耗,127,123,0.2845528455284553,0.3089430894308943,0.5934959349593496,大众,SUV
途观L,intelligence,智能化,72,71,-0.4788732394366197,0.676056338028169,0.19718309859154928,大众,SUV
途观L,interior,内饰,103,99,0.010101010101010102,0.3939393939393939,0.40404040404040403,大众,SUV
途观L,power,动力,126,124,0.7258064516129032,0.0967741935483871,0.8225806451612904,大众,SUV
途观L,space,空间,140,137,0.8248175182481752,0.072992700729927,0.8978102189781022,大众,SUV
途观L,value,性价比,101,101,0.31683168316831684,0.1782178217821782,0.49504950495049505,大众,SUV
速腾,appearance,外观,137,136,0.8455882352941176,0.03676470588235294,0.8823529411764706,大众,轿车
速腾,comfort,舒适性,138,121,-0.18181818181818182,0.5289256198347108,0.34710743801652894,大众,轿车
速腾,configuration,配置,140,130,0.2923076923076923,0.27692307692307694,0.5692307692307692,大众,轿车
速腾,control,操控,129,122,0.7459016393442623,0.09016393442622951,0.8360655737704918,大众,轿车
速腾,fuel_consumption,能耗/油耗,149,146,0.589041095890411,0.136986301369863,0.726027397260274,大众,轿车
速腾,intelligence,智能化,74,70,-0.22857142857142856,0.5285714285714286,0.3,大众,轿车
速腾,interior,内饰,127,115,0.4956521739130435,0.16521739130434782,0.6608695652173913,大众,轿车
速腾,power,动力,153,149,0.7248322147651006,0.11409395973154363,0.8389261744966443,大众,轿车
速腾,space,空间,151,147,0.8163265306122449,0.06802721088435375,0.8843537414965986,大众,轿车
速腾,value,性价比,150,147,0.23809523809523808,0.2857142857142857,0.5238095238095238,大众,轿车
逸动,appearance,外观,83,79,0.9240506329113924,0.012658227848101266,0.9367088607594937,长安,轿车
逸动,comfort,舒适性,87,80,-0.2625,0.5625,0.3,长安,轿车
逸动,configuration,配置,81,73,0.7945205479452054,0.0684931506849315,0.863013698630137,长安,轿车
逸动,control,操控,78,65,0.13846153846153847,0.35384615384615387,0.49230769230769234,长安,轿车
逸动,fuel_consumption,能耗/油耗,86,84,0.11904761904761904,0.36904761904761907,0.4880952380952381,长安,轿车
逸动,intelligence,智能化,51,50,0.4,0.22,0.62,长安,轿车
逸动,interior,内饰,74,71,0.7464788732394366,0.07042253521126761,0.8169014084507042,长安,轿车
逸动,power,动力,92,90,0.7222222222222222,0.1111111111111111,0.8333333333333334,长安,轿车
逸动,space,空间,80,75,0.8133333333333334,0.05333333333333334,0.8666666666666667,长安,轿车
逸动,value,性价比,90,87,0.8045977011494253,0.05747126436781609,0.8620689655172413,长安,轿车
钇为3,appearance,外观,29,29,0.8275862068965517,0.034482758620689655,0.8620689655172413,江淮钇为,轿车
钇为3,comfort,舒适性,36,35,-0.05714285714285714,0.37142857142857144,0.3142857142857143,江淮钇为,轿车
钇为3,configuration,配置,27,27,0.2962962962962963,0.25925925925925924,0.5555555555555556,江淮钇为,轿车
钇为3,control,操控,24,24,0.25,0.25,0.5,江淮钇为,轿车
钇为3,fuel_consumption,能耗/油耗,48,48,-0.041666666666666664,0.3125,0.2708333333333333,江淮钇为,轿车
钇为3,intelligence,智能化,20,20,-0.15,0.55,0.4,江淮钇为,轿车
钇为3,interior,内饰,28,28,0.10714285714285714,0.2857142857142857,0.39285714285714285,江淮钇为,轿车
钇为3,power,动力,18,18,0.5555555555555556,0.16666666666666666,0.7222222222222222,江淮钇为,轿车
钇为3,space,空间,32,32,0.71875,0.0625,0.78125,江淮钇为,轿车
钇为3,value,性价比,36,35,0.45714285714285713,0.17142857142857143,0.6285714285714286,江淮钇为,轿车
铂智3X,appearance,外观,43,43,0.7441860465116279,0.06976744186046512,0.813953488372093,丰田,SUV
铂智3X,comfort,舒适性,53,51,0.35294117647058826,0.23529411764705882,0.5882352941176471,丰田,SUV
铂智3X,configuration,配置,46,44,0.45454545454545453,0.22727272727272727,0.6818181818181818,丰田,SUV
铂智3X,control,操控,41,41,0.4634146341463415,0.1951219512195122,0.6585365853658537,丰田,SUV
铂智3X,fuel_consumption,能耗/油耗,66,66,0.13636363636363635,0.3484848484848485,0.48484848484848486,丰田,SUV
铂智3X,intelligence,智能化,59,59,0.4576271186440678,0.2542372881355932,0.711864406779661,丰田,SUV
铂智3X,interior,内饰,43,41,0.4878048780487805,0.14634146341463414,0.6341463414634146,丰田,SUV
铂智3X,power,动力,37,37,0.6756756756756757,0.02702702702702703,0.7027027027027027,丰田,SUV
铂智3X,space,空间,69,69,0.9130434782608695,0.028985507246376812,0.9420289855072463,丰田,SUV
铂智3X,value,性价比,36,36,0.6388888888888888,0.05555555555555555,0.6944444444444444,丰田,SUV
铂智4X,appearance,外观,1,1,1.0,0.0,1.0,丰田,SUV
铂智4X,comfort,舒适性,2,2,1.0,0.0,1.0,丰田,SUV
铂智4X,configuration,配置,2,2,0.0,0.5,0.5,丰田,SUV
铂智4X,control,操控,4,4,0.5,0.0,0.5,丰田,SUV
铂智4X,fuel_consumption,能耗/油耗,4,4,0.5,0.0,0.5,丰田,SUV
铂智4X,intelligence,智能化,3,3,-1.0,1.0,0.0,丰田,SUV
铂智4X,interior,内饰,2,2,-0.5,0.5,0.0,丰田,SUV
铂智4X,power,动力,1,1,1.0,0.0,1.0,丰田,SUV
铂智4X,space,空间,3,3,1.0,0.0,1.0,丰田,SUV
铂智7,appearance,外观,10,10,0.9,0.0,0.9,丰田,轿车
铂智7,comfort,舒适性,6,5,0.8,0.0,0.8,丰田,轿车
铂智7,configuration,配置,4,4,0.5,0.0,0.5,丰田,轿车
铂智7,control,操控,6,6,0.0,0.16666666666666666,0.16666666666666666,丰田,轿车
铂智7,fuel_consumption,能耗/油耗,10,9,-0.3333333333333333,0.5555555555555556,0.2222222222222222,丰田,轿车
铂智7,intelligence,智能化,10,10,0.2,0.4,0.6,丰田,轿车
铂智7,interior,内饰,11,10,0.8,0.0,0.8,丰田,轿车
铂智7,power,动力,2,2,0.0,0.0,0.0,丰田,轿车
铂智7,space,空间,11,11,1.0,0.0,1.0,丰田,轿车
铂智7,value,性价比,4,4,0.75,0.0,0.75,丰田,轿车
银河E8,appearance,外观,55,55,0.7818181818181819,0.07272727272727272,0.8545454545454545,吉利银河,轿车
银河E8,comfort,舒适性,48,48,0.020833333333333332,0.375,0.3958333333333333,吉利银河,轿车
银河E8,configuration,配置,38,38,0.3684210526315789,0.2631578947368421,0.631578947368421,吉利银河,轿车
银河E8,control,操控,49,49,0.5918367346938775,0.10204081632653061,0.6938775510204082,吉利银河,轿车
银河E8,fuel_consumption,能耗/油耗,67,67,0.11940298507462686,0.31343283582089554,0.43283582089552236,吉利银河,轿车
银河E8,intelligence,智能化,63,63,-0.42857142857142855,0.6984126984126984,0.2698412698412698,吉利银河,轿车
银河E8,interior,内饰,42,42,0.6428571428571429,0.11904761904761904,0.7619047619047619,吉利银河,轿车
银河E8,power,动力,30,30,0.9333333333333333,0.0,0.9333333333333333,吉利银河,轿车
银河E8,space,空间,48,48,0.3333333333333333,0.2708333333333333,0.6041666666666666,吉利银河,轿车
银河E8,value,性价比,33,33,0.3939393939393939,0.18181818181818182,0.5757575757575758,吉利银河,轿车
银河V900,appearance,外观,3,3,0.6666666666666666,0.0,0.6666666666666666,吉利银河,MPV
银河V900,comfort,舒适性,4,4,0.75,0.0,0.75,吉利银河,MPV
银河V900,configuration,配置,1,1,1.0,0.0,1.0,吉利银河,MPV
银河V900,control,操控,2,2,0.5,0.0,0.5,吉利银河,MPV
银河V900,fuel_consumption,能耗/油耗,2,2,0.0,0.5,0.5,吉利银河,MPV
银河V900,intelligence,智能化,4,4,0.5,0.25,0.75,吉利银河,MPV
银河V900,interior,内饰,3,3,0.0,0.0,0.0,吉利银河,MPV
银河V900,power,动力,2,2,1.0,0.0,1.0,吉利银河,MPV
银河V900,space,空间,4,4,1.0,0.0,1.0,吉利银河,MPV
银河V900,value,性价比,3,2,0.0,0.0,0.0,吉利银河,MPV
银河星耀6,appearance,外观,44,44,0.8409090909090909,0.06818181818181818,0.9090909090909091,吉利银河,轿车
银河星耀6,comfort,舒适性,33,32,0.03125,0.4375,0.46875,吉利银河,轿车
银河星耀6,configuration,配置,25,25,0.0,0.48,0.48,吉利银河,轿车
银河星耀6,control,操控,24,24,0.5,0.25,0.75,吉利银河,轿车
银河星耀6,fuel_consumption,能耗/油耗,51,49,0.42857142857142855,0.1836734693877551,0.6122448979591837,吉利银河,轿车
银河星耀6,intelligence,智能化,40,40,0.2,0.325,0.525,吉利银河,轿车
银河星耀6,interior,内饰,35,35,0.5142857142857142,0.17142857142857143,0.6857142857142857,吉利银河,轿车
银河星耀6,power,动力,32,32,0.4375,0.28125,0.71875,吉利银河,轿车
银河星耀6,space,空间,35,35,0.8571428571428571,0.05714285714285714,0.9142857142857143,吉利银河,轿车
银河星耀6,value,性价比,37,37,0.7567567567567568,0.05405405405405406,0.8108108108108109,吉利银河,轿车
银河星耀7,appearance,外观,17,17,0.8235294117647058,0.058823529411764705,0.8823529411764706,吉利银河,轿车
银河星耀7,comfort,舒适性,22,16,0.75,0.125,0.875,吉利银河,轿车
银河星耀7,configuration,配置,14,9,1.0,0.0,1.0,吉利银河,轿车
银河星耀7,control,操控,14,11,0.8181818181818182,0.09090909090909091,0.9090909090909091,吉利银河,轿车
银河星耀7,fuel_consumption,能耗/油耗,20,18,0.16666666666666666,0.3333333333333333,0.5,吉利银河,轿车
银河星耀7,intelligence,智能化,23,23,0.34782608695652173,0.21739130434782608,0.5652173913043478,吉利银河,轿车
银河星耀7,interior,内饰,16,13,0.6923076923076923,0.07692307692307693,0.7692307692307693,吉利银河,轿车
银河星耀7,power,动力,16,15,1.0,0.0,1.0,吉利银河,轿车
银河星耀7,space,空间,18,16,0.875,0.0,0.875,吉利银河,轿车
银河星耀7,value,性价比,18,17,0.7058823529411765,0.058823529411764705,0.7647058823529411,吉利银河,轿车
锋兰达,appearance,外观,35,34,0.7352941176470589,0.08823529411764706,0.8235294117647058,丰田,SUV
锋兰达,comfort,舒适性,36,36,-0.2222222222222222,0.5277777777777778,0.3055555555555556,丰田,SUV
锋兰达,configuration,配置,36,35,0.3142857142857143,0.2857142857142857,0.6,丰田,SUV
锋兰达,control,操控,28,28,0.5,0.14285714285714285,0.6428571428571429,丰田,SUV
锋兰达,fuel_consumption,能耗/油耗,55,55,0.4727272727272727,0.23636363636363636,0.7090909090909091,丰田,SUV
锋兰达,intelligence,智能化,19,19,0.47368421052631576,0.2631578947368421,0.7368421052631579,丰田,SUV
锋兰达,interior,内饰,30,30,-0.36666666666666664,0.6333333333333333,0.26666666666666666,丰田,SUV
锋兰达,power,动力,54,52,0.5576923076923077,0.19230769230769232,0.75,丰田,SUV
锋兰达,space,空间,48,48,-0.2916666666666667,0.625,0.3333333333333333,丰田,SUV
锋兰达,value,性价比,38,38,0.6052631578947368,0.10526315789473684,0.7105263157894737,丰田,SUV
锐程PLUS,appearance,外观,64,64,0.921875,0.0,0.921875,长安,轿车
锐程PLUS,comfort,舒适性,78,78,0.16666666666666666,0.358974358974359,0.5256410256410257,长安,轿车
锐程PLUS,configuration,配置,70,70,0.6142857142857143,0.17142857142857143,0.7857142857142857,长安,轿车
锐程PLUS,control,操控,48,48,0.2916666666666667,0.20833333333333334,0.5,长安,轿车
锐程PLUS,fuel_consumption,能耗/油耗,76,76,0.3026315789473684,0.3026315789473684,0.6052631578947368,长安,轿车
锐程PLUS,intelligence,智能化,57,57,0.03508771929824561,0.43859649122807015,0.47368421052631576,长安,轿车
锐程PLUS,interior,内饰,61,61,0.4098360655737705,0.19672131147540983,0.6065573770491803,长安,轿车
锐程PLUS,power,动力,89,89,0.6179775280898876,0.1797752808988764,0.797752808988764,长安,轿车
锐程PLUS,space,空间,76,76,0.7763157894736842,0.05263157894736842,0.8289473684210527,长安,轿车
锐程PLUS,value,性价比,73,73,0.5753424657534246,0.1095890410958904,0.684931506849315,长安,轿车
锐际,appearance,外观,58,55,0.5818181818181818,0.14545454545454545,0.7272727272727273,福特,SUV
锐际,comfort,舒适性,60,53,0.0,0.39622641509433965,0.39622641509433965,福特,SUV
锐际,configuration,配置,45,38,0.2894736842105263,0.3157894736842105,0.6052631578947368,福特,SUV
锐际,control,操控,50,49,0.8775510204081632,0.04081632653061224,0.9183673469387755,福特,SUV
锐际,fuel_consumption,能耗/油耗,69,69,0.13043478260869565,0.37681159420289856,0.5072463768115942,福特,SUV
锐际,intelligence,智能化,35,34,0.058823529411764705,0.38235294117647056,0.4411764705882353,福特,SUV
锐际,interior,内饰,47,42,0.23809523809523808,0.2857142857142857,0.5238095238095238,福特,SUV
锐际,power,动力,90,90,1.0,0.0,1.0,福特,SUV
锐际,space,空间,74,74,0.44594594594594594,0.22972972972972974,0.6756756756756757,福特,SUV
锐际,value,性价比,58,57,0.631578947368421,0.05263157894736842,0.6842105263157895,福特,SUV
长安CS75 PLUS,appearance,外观,69,68,0.75,0.058823529411764705,0.8088235294117647,长安,SUV
长安CS75 PLUS,comfort,舒适性,85,74,-0.06756756756756757,0.44594594594594594,0.3783783783783784,长安,SUV
长安CS75 PLUS,configuration,配置,80,69,0.5942028985507246,0.15942028985507245,0.7536231884057971,长安,SUV
长安CS75 PLUS,control,操控,66,61,0.2786885245901639,0.29508196721311475,0.5737704918032787,长安,SUV
长安CS75 PLUS,fuel_consumption,能耗/油耗,88,82,-0.08536585365853659,0.4634146341463415,0.3780487804878049,长安,SUV
长安CS75 PLUS,intelligence,智能化,56,52,-0.019230769230769232,0.4230769230769231,0.40384615384615385,长安,SUV
长安CS75 PLUS,interior,内饰,74,69,0.6811594202898551,0.043478260869565216,0.7246376811594203,长安,SUV
长安CS75 PLUS,power,动力,91,90,0.6777777777777778,0.1111111111111111,0.7888888888888889,长安,SUV
长安CS75 PLUS,space,空间,87,83,0.8554216867469879,0.04819277108433735,0.9036144578313253,长安,SUV
长安CS75 PLUS,value,性价比,80,78,0.6666666666666666,0.07692307692307693,0.7435897435897436,长安,SUV
