pcauto_series_id,annual_sales,pcauto_brand,brand_id,brand_name,series_id,series_name,car_id,car_name,year,energy_type,manufacturer,vehicle_class,official_price_wan,official_price_str,owner_price,dealer_price,engine_displacement_ml,engine_displacement_l,engine_intake_type,engine_cylinder_arrangement,engine_cylinder_nums,engine_unique_tech,engine_max_horsepower_ps,engine_max_power_kw,engine_max_power_rpm,engine_max_torque_nm,engine_max_torque_rpm,fuel_form,fuel_grade,oil_supply,cylinder_material,environmental_standard,gearbox_short,gear_count,gearbox_type,max_speed_kmh,acceleration_0_100_s,fuel_consumption_l_100km,warranty_period,motor_type,motor_total_power_kw,motor_total_torque_nm,motor_front_power_kw,motor_front_torque_nm,motor_rear_power_kw,motor_rear_torque_nm,motor_system_power_kw,motor_system_torque_nm,battery_type,battery_capacity_kwh,battery_range_km,electricity_consumption_kwh_100km,battery_warranty,charging_time_h,fast_charge_percent,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,min_ground_clearance_mm,curb_weight_kg,body_structure,door_count,seat_count,trunk_volume_l,door_open_way,driver_airbag,side_airbag,side_air_curtain,knee_airbag,steering_wheel_material,steering_wheel_adjustment,center_screen,multimedia_interface,sound_brand,speaker_count,seat_material,seat_heating,aircon_control,speaker_count_original,original_energy_type
sg27431,1972.0,大通,,大通,sg27431,大家9,pcauto_m135411,大家9 2025款 超混 超长续航版 行政版 七座,2022,插电混动,大通,MPV,26.99,26.99万,,,1496.0,1.5,涡轮增压,直列,4.0,,150.0,110.0,,235.0,,插电混动,92号(原93号),直喷,铝合金,国VI,DHT变速箱,1.0,混合动力专用变速箱(DHT),180.0,,,三年或10万公里,永磁同步,176.0,390.0,176.0,390.0,,,,,三元锂电池,39.7,175.0,21.7,八年或15万公里(首任车主不限年限/不限里程，责任免除条款以官方为准),快充:0.5小时/慢充:待定,,5270,2000,1848,3200,,,,2440.0,MPV,5.0,6.0,,平开门+侧滑门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg27431,3348.0,大通,,大通,sg27431,大家9,pcauto_m135411,大家9 2025款 超混 超长续航版 行政版 七座,2023,插电混动,大通,MPV,26.99,26.99万,,,1496.0,1.5,涡轮增压,直列,4.0,,150.0,110.0,,235.0,,插电混动,92号(原93号),直喷,铝合金,国VI,DHT变速箱,1.0,混合动力专用变速箱(DHT),180.0,,,三年或10万公里,永磁同步,176.0,390.0,176.0,390.0,,,,,三元锂电池,39.7,175.0,21.7,八年或15万公里(首任车主不限年限/不限里程，责任免除条款以官方为准),快充:0.5小时/慢充:待定,,5270,2000,1848,3200,,,,2440.0,MPV,5.0,6.0,,平开门+侧滑门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg27431,2610.0,大通,,大通,sg27431,大家9,pcauto_m135411,大家9 2025款 超混 超长续航版 行政版 七座,2024,插电混动,大通,MPV,26.99,26.99万,,,1496.0,1.5,涡轮增压,直列,4.0,,150.0,110.0,,235.0,,插电混动,92号(原93号),直喷,铝合金,国VI,DHT变速箱,1.0,混合动力专用变速箱(DHT),180.0,,,三年或10万公里,永磁同步,176.0,390.0,176.0,390.0,,,,,三元锂电池,39.7,175.0,21.7,八年或15万公里(首任车主不限年限/不限里程，责任免除条款以官方为准),快充:0.5小时/慢充:待定,,5270,2000,1848,3200,,,,2440.0,MPV,5.0,6.0,,平开门+侧滑门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg27431,1754.0,大通,,大通,sg27431,大家9,pcauto_m135411,大家9 2025款 超混 超长续航版 行政版 七座,2025,插电混动,大通,MPV,26.99,26.99万,,,1496.0,1.5,涡轮增压,直列,4.0,,150.0,110.0,,235.0,,插电混动,92号(原93号),直喷,铝合金,国VI,DHT变速箱,1.0,混合动力专用变速箱(DHT),180.0,,,三年或10万公里,永磁同步,176.0,390.0,176.0,390.0,,,,,三元锂电池,39.7,175.0,21.7,八年或15万公里(首任车主不限年限/不限里程，责任免除条款以官方为准),快充:0.5小时/慢充:待定,,5270,2000,1848,3200,,,,2440.0,MPV,5.0,6.0,,平开门+侧滑门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg27431,651.0,大通,,大通,sg27431,大家9,pcauto_m135411,大家9 2025款 超混 超长续航版 行政版 七座,2026,插电混动,大通,MPV,26.99,26.99万,,,1496.0,1.5,涡轮增压,直列,4.0,,150.0,110.0,,235.0,,插电混动,92号(原93号),直喷,铝合金,国VI,DHT变速箱,1.0,混合动力专用变速箱(DHT),180.0,,,三年或10万公里,永磁同步,176.0,390.0,176.0,390.0,,,,,三元锂电池,39.7,175.0,21.7,八年或15万公里(首任车主不限年限/不限里程，责任免除条款以官方为准),快充:0.5小时/慢充:待定,,5270,2000,1848,3200,,,,2440.0,MPV,5.0,6.0,,平开门+侧滑门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg27432,4581.0,本田,,本田,sg27432,皓影新能源,pcauto_m131031,皓影新能源 2025款 e:PHEV 尊贵型,2022,插电混动,广汽本田,紧凑型SUV,22.59,22.59万,,,1993.0,2.0,自然吸气,直列,4.0,i-VTEC,150.0,110.0,,183.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),193.0,,,三年或10万公里,永磁同步,135.0,335.0,135.0,335.0,,,,,锂离子电池,17.7,73.0,,八年或15万公里,,,4716,1866,1681,2701,,,,1897.0,SUV,5.0,5.0,,平开门,,,,,塑料,上下+前后,,,,,织物,,自动,,
sg27432,5902.0,本田,,本田,sg27432,皓影新能源,pcauto_m131031,皓影新能源 2025款 e:PHEV 尊贵型,2023,插电混动,广汽本田,紧凑型SUV,22.59,22.59万,,,1993.0,2.0,自然吸气,直列,4.0,i-VTEC,150.0,110.0,,183.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),193.0,,,三年或10万公里,永磁同步,135.0,335.0,135.0,335.0,,,,,锂离子电池,17.7,73.0,,八年或15万公里,,,4716,1866,1681,2701,,,,1897.0,SUV,5.0,5.0,,平开门,,,,,塑料,上下+前后,,,,,织物,,自动,,
sg27432,2317.0,本田,,本田,sg27432,皓影新能源,pcauto_m131031,皓影新能源 2025款 e:PHEV 尊贵型,2024,插电混动,广汽本田,紧凑型SUV,22.59,22.59万,,,1993.0,2.0,自然吸气,直列,4.0,i-VTEC,150.0,110.0,,183.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),193.0,,,三年或10万公里,永磁同步,135.0,335.0,135.0,335.0,,,,,锂离子电池,17.7,73.0,,八年或15万公里,,,4716,1866,1681,2701,,,,1897.0,SUV,5.0,5.0,,平开门,,,,,塑料,上下+前后,,,,,织物,,自动,,
sg27432,2540.0,本田,,本田,sg27432,皓影新能源,pcauto_m131031,皓影新能源 2025款 e:PHEV 尊贵型,2025,插电混动,广汽本田,紧凑型SUV,22.59,22.59万,,,1993.0,2.0,自然吸气,直列,4.0,i-VTEC,150.0,110.0,,183.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),193.0,,,三年或10万公里,永磁同步,135.0,335.0,135.0,335.0,,,,,锂离子电池,17.7,73.0,,八年或15万公里,,,4716,1866,1681,2701,,,,1897.0,SUV,5.0,5.0,,平开门,,,,,塑料,上下+前后,,,,,织物,,自动,,
sg27432,404.0,本田,,本田,sg27432,皓影新能源,pcauto_m131031,皓影新能源 2025款 e:PHEV 尊贵型,2026,插电混动,广汽本田,紧凑型SUV,22.59,22.59万,,,1993.0,2.0,自然吸气,直列,4.0,i-VTEC,150.0,110.0,,183.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),193.0,,,三年或10万公里,永磁同步,135.0,335.0,135.0,335.0,,,,,锂离子电池,17.7,73.0,,八年或15万公里,,,4716,1866,1681,2701,,,,1897.0,SUV,5.0,5.0,,平开门,,,,,塑料,上下+前后,,,,,织物,,自动,,
sg27442,37825.0,小鹏,,小鹏,sg27442,小鹏P5,pcauto_m125150,小鹏P5 2024款 500 Plus,2022,纯电动,小鹏,紧凑型车,15.69,15.69万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,170.0,7.5,,四年或10万公里,永磁同步,155.0,310.0,155.0,310.0,,,,,磷酸铁锂电池,55.4,500.0,12.9,八年或15万公里,快充:0.5小时/慢充:待定,80.0,4860,1840,1520,2768,,,,1725.0,三厢车,4.0,5.0,,平开门,,,,,真皮,上下+前后,,,,,仿皮,,自动,,
sg27442,20089.0,小鹏,,小鹏,sg27442,小鹏P5,pcauto_m125150,小鹏P5 2024款 500 Plus,2023,纯电动,小鹏,紧凑型车,15.69,15.69万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,170.0,7.5,,四年或10万公里,永磁同步,155.0,310.0,155.0,310.0,,,,,磷酸铁锂电池,55.4,500.0,12.9,八年或15万公里,快充:0.5小时/慢充:待定,80.0,4860,1840,1520,2768,,,,1725.0,三厢车,4.0,5.0,,平开门,,,,,真皮,上下+前后,,,,,仿皮,,自动,,
sg27442,4730.0,小鹏,,小鹏,sg27442,小鹏P5,pcauto_m125150,小鹏P5 2024款 500 Plus,2024,纯电动,小鹏,紧凑型车,15.69,15.69万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,170.0,7.5,,四年或10万公里,永磁同步,155.0,310.0,155.0,310.0,,,,,磷酸铁锂电池,55.4,500.0,12.9,八年或15万公里,快充:0.5小时/慢充:待定,80.0,4860,1840,1520,2768,,,,1725.0,三厢车,4.0,5.0,,平开门,,,,,真皮,上下+前后,,,,,仿皮,,自动,,
sg27451,15836.0,现代,11.0,现代,5034,库斯途,101208,270TGDi GLS 领先版,2022,燃油,北京现代,中大型MPV,17.18,17.18万,12.11万,12.88万,1497.0,1.5,涡轮增压,L,4.0,,170.0,125.0,5500.0,253.0,1500,汽油,92#,缸内直喷,铝,国VI,8挡自动,8.0,自动变速箱(AT),200.0,,,可选：3年或15万公里/5年或10万公里/7年或7万公里,,,,,,,,,,,,,,,,,4950,1850,1734,3055,1607.0,1632.0,121.0,1635.0,MPV,5.0,7.0,262.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg27451,12926.0,现代,11.0,现代,5034,库斯途,101208,270TGDi GLS 领先版,2023,燃油,北京现代,中大型MPV,17.18,17.18万,12.11万,12.88万,1497.0,1.5,涡轮增压,L,4.0,,170.0,125.0,5500.0,253.0,1500,汽油,92#,缸内直喷,铝,国VI,8挡自动,8.0,自动变速箱(AT),200.0,,,可选：3年或15万公里/5年或10万公里/7年或7万公里,,,,,,,,,,,,,,,,,4950,1850,1734,3055,1607.0,1632.0,121.0,1635.0,MPV,5.0,7.0,262.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg27451,10379.0,现代,11.0,现代,5034,库斯途,101208,270TGDi GLS 领先版,2024,燃油,北京现代,中大型MPV,17.18,17.18万,12.11万,12.88万,1497.0,1.5,涡轮增压,L,4.0,,170.0,125.0,5500.0,253.0,1500,汽油,92#,缸内直喷,铝,国VI,8挡自动,8.0,自动变速箱(AT),200.0,,,可选：3年或15万公里/5年或10万公里/7年或7万公里,,,,,,,,,,,,,,,,,4950,1850,1734,3055,1607.0,1632.0,121.0,1635.0,MPV,5.0,7.0,262.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg27451,16968.0,现代,11.0,现代,5034,库斯途,101208,270TGDi GLS 领先版,2025,燃油,北京现代,中大型MPV,17.18,17.18万,12.11万,12.88万,1497.0,1.5,涡轮增压,L,4.0,,170.0,125.0,5500.0,253.0,1500,汽油,92#,缸内直喷,铝,国VI,8挡自动,8.0,自动变速箱(AT),200.0,,,可选：3年或15万公里/5年或10万公里/7年或7万公里,,,,,,,,,,,,,,,,,4950,1850,1734,3055,1607.0,1632.0,121.0,1635.0,MPV,5.0,7.0,262.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg27451,8301.0,现代,11.0,现代,5034,库斯途,101208,270TGDi GLS 领先版,2026,燃油,北京现代,中大型MPV,17.18,17.18万,12.11万,12.88万,1497.0,1.5,涡轮增压,L,4.0,,170.0,125.0,5500.0,253.0,1500,汽油,92#,缸内直喷,铝,国VI,8挡自动,8.0,自动变速箱(AT),200.0,,,可选：3年或15万公里/5年或10万公里/7年或7万公里,,,,,,,,,,,,,,,,,4950,1850,1734,3055,1607.0,1632.0,121.0,1635.0,MPV,5.0,7.0,262.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg27453,54506.0,五菱,39.0,五菱汽车,sg27453,五菱星辰,88087,1.5T 手动星悦版,2021,燃油,上汽通用五菱,紧凑型SUV,6.88,6.88万,6.31万,6.88万,1451.0,1.5,涡轮增压,L,4.0,DVVT,147.0,108.0,5200.0,250.0,2200,汽油,92#,多点电喷,铁,国VI,6挡手动,6.0,手动变速箱(MT),170.0,,7.1,3年或10万公里,,,,,,,,,,,,,,,,,4594,1820,1740,2750,1554.0,1549.0,,1415.0,SUV,5.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,织物,前 / 后,手动,46117,燃油
sg27453,83373.0,五菱,39.0,五菱汽车,sg27453,五菱星辰,77309,2.0L DHT电劲款,2022,插电混动,上汽通用五菱,紧凑型SUV,9.98,9.98万,9.67万,9.98万,1999.0,2.0,自然吸气,L,4.0,DVVT,136.0,100.0,5600.0,175.0,4000,油电混合,92#,多点电喷,铝,国VI,1挡DHT,1.0,,145.0,,,3年或10万公里,永磁/同步,130.0,320.0,130.0,320.0,,,,,,,,,,,,4594,1820,1740,2750,1554.0,1549.0,,1595.0,SUV,5.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,插电混动
sg27455,346.0,凯翼,142.0,凯翼,5033,轩度,90690,1.5T 手动舒适版,2024,燃油,凯翼汽车,紧凑型车,7.98,7.98万,暂无报价,7.98万,1498.0,1.5,涡轮增压,L,4.0,,156.0,115.0,5500.0,230.0,1750,汽油,92#,多点电喷,铁,国VI b,5挡手动,5.0,手动变速箱(MT),195.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4666,1825,1483,2700,1550.0,1540.0,121.0,1366.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,织物,前 / 后,手动,46117,燃油
sg27461,36100.0,雪铁龙,21.0,雪铁龙,5048,凡尔赛C5 X,99618,1.6T 享不凡,2022,燃油,东风雪铁龙,中型车,14.37,14.37万,11.38万,12.87万,1598.0,1.6,涡轮增压,L,4.0,CVVT连续可变正时系统和CVVL进气连续可变升程技术,175.0,129.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI,8挡手自一体,8.0,手自一体变速箱(AT),221.0,,6.44,5年或15万公里,,,,,,,,,,,,,,,,,4805,1865,1505,2785,1599.0,1604.0,,1505.0,掀背车,5.0,5.0,545.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg27461,16272.0,雪铁龙,21.0,雪铁龙,5048,凡尔赛C5 X,99618,1.6T 享不凡,2023,燃油,东风雪铁龙,中型车,14.37,14.37万,11.38万,12.87万,1598.0,1.6,涡轮增压,L,4.0,CVVT连续可变正时系统和CVVL进气连续可变升程技术,175.0,129.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI,8挡手自一体,8.0,手自一体变速箱(AT),221.0,,6.44,5年或15万公里,,,,,,,,,,,,,,,,,4805,1865,1505,2785,1599.0,1604.0,,1505.0,掀背车,5.0,5.0,545.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg27461,14975.0,雪铁龙,21.0,雪铁龙,5048,凡尔赛C5 X,99618,1.6T 享不凡,2024,燃油,东风雪铁龙,中型车,14.37,14.37万,11.38万,12.87万,1598.0,1.6,涡轮增压,L,4.0,CVVT连续可变正时系统和CVVL进气连续可变升程技术,175.0,129.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI,8挡手自一体,8.0,手自一体变速箱(AT),221.0,,6.44,5年或15万公里,,,,,,,,,,,,,,,,,4805,1865,1505,2785,1599.0,1604.0,,1505.0,掀背车,5.0,5.0,545.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg27461,15960.0,雪铁龙,21.0,雪铁龙,5048,凡尔赛C5 X,249257,海外版,2025,燃油,东风雪铁龙,中型车,13.77,13.77万,9.94万,9.97万,1598.0,1.6,涡轮增压,L,4.0,CVVT连续可变正时系统和CVVL进气连续可变升程技术,175.0,129.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI,8挡手自一体,8.0,手自一体变速箱(AT),221.0,,6.44,3年或10万公里,,,,,,,,,,,,,,,,,4805,1865,1505,2785,1599.0,1604.0,,1445.0,掀背车,5.0,5.0,545.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg27461,6400.0,雪铁龙,21.0,雪铁龙,5048,凡尔赛C5 X,257129,1.6T 悦不凡,2026,燃油,东风雪铁龙,中型车,14.17,14.17万,11.43万,11.37万,1598.0,1.6,涡轮增压,L,4.0,CVVT连续可变正时系统和CVVL进气连续可变升程技术,175.0,129.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI,8挡手自一体,8.0,手自一体变速箱(AT),221.0,,6.44,5年或15万公里,,,,,,,,,,,,,,,,,4805,1865,1505,2785,1599.0,1604.0,,1505.0,掀背车,5.0,5.0,545.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg27471,13849.0,红旗,59.0,红旗,3801,红旗H5 PHEV,247051,130 超混版,2025,插电混动,一汽红旗,中型车,18.58,18.58万,13.46万,14.58万,1498.0,1.5,涡轮增压,L,4.0,,150.0,110.0,5500.0,225.0,2500,插电式混合动力,92#,缸内直喷,铝,国VI b,1挡DHT,1.0,,180.0,7.6,,4年或10万公里,永磁/同步,168.0,340.0,168.0,340.0,,,,,,,106.0,,,,,4988,1875,1500,2920,1615.0,1622.0,,1870.0,三厢车,4.0,5.0,500.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,插电混动
sg27471,4864.0,红旗,59.0,红旗,3801,红旗H5 PHEV,247051,130 超混版,2026,插电混动,一汽红旗,中型车,18.58,18.58万,13.46万,14.58万,1498.0,1.5,涡轮增压,L,4.0,,150.0,110.0,5500.0,225.0,2500,插电式混合动力,92#,缸内直喷,铝,国VI b,1挡DHT,1.0,,180.0,7.6,,4年或10万公里,永磁/同步,168.0,340.0,168.0,340.0,,,,,,,106.0,,,,,4988,1875,1500,2920,1615.0,1622.0,,1870.0,三厢车,4.0,5.0,500.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,插电混动
sg27472,37960.0,长安欧尚,,长安欧尚,sg27472,长安欧尚X7 PLUS,pcauto_m121790,长安欧尚X7 PLUS 2023款 畅享版 1.5T 手动家悦型,2023,燃油,长安欧尚,紧凑型SUV,9.39,9.39万,,,1494.0,1.5,涡轮增压,直列,4.0,DVVT,170.0,125.0,,260.0,,汽油,92号(原93号),直喷,铝合金,国VI,手动,6.0,手动,,,,三年或10万公里,,,,,,,,,,,,,,,,,4730,1870,1720,2786,,,,1500.0,SUV,5.0,5.0,,平开门,,,,,塑料,上下,,,,,仿皮,,手动,,
sg27476,6042.0,欧拉,238.0,欧拉,5053,欧拉闪电猫,79503,555km 豪华版,2022,纯电动,长城汽车,中型车,18.98,18.98万,17.69万,18.98万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,,,5年或15万公里,永磁/同步,150.0,340.0,,,,,,,,,555.0,,,,,4871,1862,1500,2870,1583.0,1603.0,,1930.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,纯电动
sg27476,11771.0,欧拉,238.0,欧拉,5053,欧拉闪电猫,79503,555km 豪华版,2023,纯电动,长城汽车,中型车,18.98,18.98万,17.69万,18.98万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,,,5年或15万公里,永磁/同步,150.0,340.0,,,,,,,,,555.0,,,,,4871,1862,1500,2870,1583.0,1603.0,,1930.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,纯电动
sg27476,2479.0,欧拉,238.0,欧拉,5053,欧拉闪电猫,79503,555km 豪华版,2024,纯电动,长城汽车,中型车,18.98,18.98万,17.69万,18.98万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,,,5年或15万公里,永磁/同步,150.0,340.0,,,,,,,,,555.0,,,,,4871,1862,1500,2870,1583.0,1603.0,,1930.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,纯电动
sg27476,358.0,欧拉,238.0,欧拉,5053,欧拉闪电猫,79503,555km 豪华版,2025,纯电动,长城汽车,中型车,18.98,18.98万,17.69万,18.98万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,,,5年或15万公里,永磁/同步,150.0,340.0,,,,,,,,,555.0,,,,,4871,1862,1500,2870,1583.0,1603.0,,1930.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,纯电动
sg27496,204230.0,比亚迪,16.0,比亚迪,5008,海豚,243298,智驾版 420KM自由版,2022,纯电动,比亚迪,小型车,9.98,9.98万,8.48万,9.18万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,6年或15万公里,永磁/同步,70.0,180.0,70.0,180.0,,,,,,,420.0,,80,,,4280,1770,1570,2700,1530.0,1530.0,,1410.0,两厢车,5.0,5.0,345.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C+SD卡槽,,46180,仿皮,前 / 后,自动,46180,纯电动
sg27496,299708.0,比亚迪,16.0,比亚迪,5008,海豚,243298,智驾版 420KM自由版,2023,纯电动,比亚迪,小型车,9.98,9.98万,8.48万,9.18万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,6年或15万公里,永磁/同步,70.0,180.0,70.0,180.0,,,,,,,420.0,,80,,,4280,1770,1570,2700,1530.0,1530.0,,1410.0,两厢车,5.0,5.0,345.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C+SD卡槽,,46180,仿皮,前 / 后,自动,46180,纯电动
sg27496,160594.0,比亚迪,16.0,比亚迪,5008,海豚,243298,智驾版 420KM自由版,2024,纯电动,比亚迪,小型车,9.98,9.98万,8.48万,9.18万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,6年或15万公里,永磁/同步,70.0,180.0,70.0,180.0,,,,,,,420.0,,80,,,4280,1770,1570,2700,1530.0,1530.0,,1410.0,两厢车,5.0,5.0,345.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C+SD卡槽,,46180,仿皮,前 / 后,自动,46180,纯电动
sg27496,160745.0,比亚迪,16.0,比亚迪,5008,海豚,243298,智驾版 420KM自由版,2025,纯电动,比亚迪,小型车,9.98,9.98万,8.48万,9.18万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,6年或15万公里,永磁/同步,70.0,180.0,70.0,180.0,,,,,,,420.0,,80,,,4280,1770,1570,2700,1530.0,1530.0,,1410.0,两厢车,5.0,5.0,345.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C+SD卡槽,,46180,仿皮,前 / 后,自动,46180,纯电动
sg27496,69113.0,比亚迪,16.0,比亚迪,5008,海豚,243298,智驾版 420KM自由版,2026,纯电动,比亚迪,小型车,9.98,9.98万,8.48万,9.18万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,6年或15万公里,永磁/同步,70.0,180.0,70.0,180.0,,,,,,,420.0,,80,,,4280,1770,1570,2700,1530.0,1530.0,,1410.0,两厢车,5.0,5.0,345.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C+SD卡槽,,46180,仿皮,前 / 后,自动,46180,纯电动
sg27501,115.0,马自达,,马自达,sg27501,马自达CX-30 EV,pcauto_m108947,马自达CX-30 EV 2021款 纯电驭享版,2021,纯电动,长安马自达,小型SUV,15.98,15.98万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,,,,三年或10万公里,永磁同步,160.0,300.0,160.0,300.0,,,,,三元锂电池,61.1,450.0,15.3,,快充:0.92小时/慢充:10.0小时,80.0,4410,1852,1655,2672,,,,,SUV,5.0,5.0,,,,,,,塑料,上下+前后,,,,,织物,,手动,,
sg27502,8627.0,领克,174.0,领克,5081,领克09,100578,2.0T 四驱全球版,2024,燃油,领克,中大型SUV,26.58,26.58万,21.57万,23.28万,1969.0,2.0,涡轮增压,L,4.0,,254.0,187.0,5500.0,350.0,1800,48V轻混系统,95#,缸内直喷,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),215.0,8.0,,5年或10万公里,,,,,,,,,,,,,,,,,5042,1977,1780,2984,1680.0,1684.0,180.0,2120.0,SUV,5.0,7.0,269.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,BOSE,,真皮,前 / 后,自动,,燃油
sg27502,6989.0,领克,174.0,领克,5081,领克09,253147,2.0T 四驱探索版Max,2026,燃油,领克,中大型SUV,23.88,23.88万,20.25万,19.88万,1969.0,2.0,涡轮增压,L,4.0,,254.0,187.0,5500.0,350.0,1800,48V轻混系统,95#,缸内直喷,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),215.0,8.0,,5年或10万公里,,,,,,,,,,,,,,,,,5042,1977,1780,2984,1680.0,1684.0,180.0,2070.0,SUV,5.0,5.0,691.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
